Format Version,1.23,Take Name,BW_60,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-04 04.41.16.277 PM,Total Frames in Take,902,Total Exported Frames,902,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
43,0.358333,-0.007456,0.943626,0.000818,0.330928,1.996805,0.217735,-1.910560,0.001538,1.965359,0.210761,-1.833798,0.711565,1.929276,0.210992,-1.862434,0.747479,2.065815,0.224713,-1.959292,0.797942,2.026771,0.224475,-1.986718,0.590239,1.964532,0.210639,-1.833002,1.928747,0.210934,-1.861575,2.066329,0.224805,-1.959909,2.027791,0.224574,-1.987998,2.268557,0.043508,0.426669,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.366667,-0.007641,0.943629,0.000736,0.330917,1.996806,0.217736,-1.910551,0.001572,1.965363,0.210774,-1.833785,0.702265,1.929280,0.210986,-1.862421,0.757620,2.065812,0.224720,-1.959286,0.799578,2.026768,0.224464,-1.986711,0.564584,1.964505,0.210654,-1.832969,1.928770,0.210925,-1.861598,2.066322,0.224807,-1.959898,2.027867,0.224577,-1.988058,2.268543,0.043502,0.426669,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,-0.007588,0.943627,0.000756,0.330924,1.996771,0.217762,-1.910524,0.001546,1.965327,0.210797,-1.833760,0.699389,1.929244,0.211015,-1.862396,0.754341,2.065778,0.224744,-1.959258,0.796351,2.026735,0.224493,-1.986683,0.589695,1.964471,0.210679,-1.832923,1.928724,0.210948,-1.861564,2.066302,0.224828,-1.959876,2.027750,0.224606,-1.987968,2.268551,0.043502,0.426662,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,-0.007697,0.943622,0.000663,0.330936,1.996804,0.217737,-1.910539,0.001592,1.965358,0.210786,-1.833774,0.699389,1.929276,0.210992,-1.862411,0.754341,2.065812,0.224717,-1.959273,0.796351,2.026769,0.224453,-1.986700,0.589695,1.964476,0.210671,-1.832918,1.928753,0.210920,-1.861589,2.066344,0.224797,-1.959897,2.027857,0.224583,-1.988052,2.268562,0.043496,0.426676,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.391667,-0.007749,0.943609,0.000694,0.330971,1.996781,0.217744,-1.910532,0.001526,1.965330,0.210788,-1.833769,0.691478,1.929250,0.210990,-1.862409,0.755743,2.065791,0.224733,-1.959260,0.793843,2.026751,0.224466,-1.986690,0.564785,1.964458,0.210679,-1.832923,1.928762,0.210915,-1.861602,2.066312,0.224807,-1.959862,2.027727,0.224595,-1.987959,2.268548,0.043528,0.426674,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,-0.007381,0.943624,0.000798,0.330936,1.996792,0.217730,-1.910551,0.001536,1.965343,0.210760,-1.833789,0.695023,1.929261,0.210997,-1.862425,0.763492,2.065803,0.224698,-1.959281,0.800173,2.026760,0.224467,-1.986708,0.598369,1.964502,0.210641,-1.832978,1.928735,0.210932,-1.861563,2.066332,0.224786,-1.959901,2.027742,0.224572,-1.987971,2.268543,0.043508,0.426658,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408333,-0.007718,0.943628,0.000717,0.330917,1.996758,0.217733,-1.910520,0.001532,1.965316,0.210773,-1.833754,0.700265,1.929233,0.210978,-1.862389,0.758983,2.065764,0.224722,-1.959255,0.799709,2.026720,0.224458,-1.986681,0.592666,1.964459,0.210660,-1.832924,1.928730,0.210908,-1.861570,2.066275,0.224801,-1.959867,2.027731,0.224578,-1.987952,2.268567,0.043505,0.426659,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.416667,-0.007407,0.943611,0.000926,0.330972,1.996770,0.217734,-1.910533,0.001501,1.965316,0.210742,-1.833775,0.709162,1.929236,0.210981,-1.862414,0.754998,2.065784,0.224722,-1.959257,0.799908,2.026742,0.224492,-1.986687,0.610228,1.964485,0.210626,-1.832969,1.928729,0.210916,-1.861578,2.066293,0.224806,-1.959868,2.027703,0.224599,-1.987910,2.268553,0.043503,0.426656,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.425000,-0.007577,0.943616,0.000762,0.330954,1.996765,0.217757,-1.910528,0.001515,1.965315,0.210791,-1.833765,0.694014,1.929234,0.211010,-1.862404,0.758290,2.065776,0.224739,-1.959256,0.795896,2.026734,0.224489,-1.986685,0.616538,1.964435,0.210683,-1.832922,1.928741,0.210932,-1.861576,2.066302,0.224813,-1.959876,2.027672,0.224613,-1.987892,2.268550,0.043513,0.426671,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.433333,-0.007365,0.943628,0.000777,0.330926,1.996746,0.217752,-1.910501,0.001539,1.965299,0.210785,-1.833738,0.699769,1.929216,0.211023,-1.862374,0.748519,2.065757,0.224715,-1.959233,0.791562,2.026713,0.224485,-1.986659,0.605181,1.964446,0.210670,-1.832900,1.928686,0.210951,-1.861522,2.066295,0.224798,-1.959864,2.027678,0.224599,-1.987904,2.268550,0.043505,0.426685,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.441667,-0.007450,0.943625,0.000809,0.330931,1.996736,0.217750,-1.910503,0.001528,1.965289,0.210778,-1.833741,0.699769,1.929206,0.211009,-1.862377,0.748519,2.065746,0.224726,-1.959234,0.791562,2.026702,0.224489,-1.986661,0.605181,1.964455,0.210663,-1.832926,1.928684,0.210941,-1.861531,2.066273,0.224810,-1.959846,2.027675,0.224601,-1.987927,2.268553,0.043492,0.426680,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.450000,-0.007833,0.943621,0.000712,0.330935,1.996734,0.217758,-1.910485,0.001518,1.965291,0.210798,-1.833719,0.707175,1.929209,0.210993,-1.862356,0.750945,2.065740,0.224758,-1.959218,0.797053,2.026697,0.224483,-1.986645,0.599875,1.964429,0.210684,-1.832878,1.928714,0.210924,-1.861547,2.066253,0.224837,-1.959826,2.027680,0.224602,-1.987897,2.268557,0.043506,0.426679,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.458333,-0.007587,0.943611,0.000858,0.330968,1.996749,0.217751,-1.910525,0.001483,1.965298,0.210769,-1.833765,0.697590,1.929218,0.210990,-1.862404,0.762330,2.065760,0.224747,-1.959251,0.800190,2.026719,0.224499,-1.986680,0.600855,1.964434,0.210668,-1.832928,1.928747,0.210910,-1.861608,2.066268,0.224815,-1.959852,2.027648,0.224630,-1.987880,2.268550,0.043507,0.426675,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.466667,-0.007376,0.943633,0.000851,0.330909,1.996740,0.217742,-1.910510,0.001517,1.965296,0.210762,-1.833747,0.698257,1.929212,0.211002,-1.862381,0.767968,2.065748,0.224716,-1.959243,0.802548,2.026704,0.224487,-1.986668,0.619356,1.964463,0.210647,-1.832927,1.928692,0.210934,-1.861543,2.066269,0.224799,-1.959858,2.027675,0.224598,-1.987915,2.268562,0.043488,0.426683,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.475000,-0.007693,0.943619,0.000735,0.330943,1.996747,0.217741,-1.910514,0.001520,1.965301,0.210778,-1.833750,0.700992,1.929219,0.210986,-1.862388,0.757010,2.065756,0.224730,-1.959245,0.798677,2.026713,0.224469,-1.986673,0.602689,1.964445,0.210668,-1.832922,1.928717,0.210912,-1.861559,2.066274,0.224807,-1.959857,2.027688,0.224591,-1.987922,2.268545,0.043520,0.426672,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.483333,-0.007420,0.943628,0.000844,0.330923,1.996743,0.217759,-1.910500,0.001521,1.965298,0.210781,-1.833737,0.691738,1.929214,0.211016,-1.862373,0.756416,2.065753,0.224737,-1.959231,0.792668,2.026709,0.224503,-1.986657,0.617970,1.964416,0.210687,-1.832880,1.928711,0.210922,-1.861544,2.066285,0.224799,-1.959864,2.027648,0.224648,-1.987854,2.268541,0.043507,0.426679,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.491667,-0.007506,0.943629,0.000842,0.330920,1.996760,0.217740,-1.910528,0.001511,1.965316,0.210761,-1.833765,0.699026,1.929232,0.210989,-1.862400,0.758033,2.065768,0.224726,-1.959261,0.798398,2.026724,0.224484,-1.986686,0.612565,1.964449,0.210649,-1.832937,1.928740,0.210917,-1.861570,2.066288,0.224804,-1.959872,2.027670,0.224602,-1.987908,2.268552,0.043506,0.426670,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.500000,-0.007631,0.943626,0.000827,0.330924,1.996774,0.217724,-1.910533,0.001519,1.965331,0.210746,-1.833769,0.692656,1.929248,0.210962,-1.862405,0.763192,2.065781,0.224719,-1.959265,0.799022,2.026737,0.224466,-1.986691,0.605670,1.964451,0.210639,-1.832916,1.928759,0.210885,-1.861597,2.066297,0.224791,-1.959877,2.027708,0.224597,-1.987928,2.268547,0.043518,0.426664,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.508333,-0.007777,0.943603,0.000725,0.330988,1.996770,0.217723,-1.910534,0.001512,1.965317,0.210761,-1.833773,0.692656,1.929238,0.210962,-1.862414,0.763192,2.065782,0.224719,-1.959259,0.799022,2.026742,0.224450,-1.986691,0.605670,1.964465,0.210648,-1.832951,1.928750,0.210895,-1.861602,2.066288,0.224799,-1.959859,2.027729,0.224567,-1.987955,2.268553,0.043513,0.426652,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.516667,-0.007705,0.943627,0.000681,0.330921,1.996784,0.217719,-1.910550,0.001533,1.965341,0.210765,-1.833784,0.702740,1.929258,0.210970,-1.862420,0.762720,2.065790,0.224702,-1.959285,0.802685,2.026747,0.224438,-1.986711,0.597944,1.964450,0.210658,-1.832927,1.928767,0.210891,-1.861605,2.066311,0.224773,-1.959902,2.027729,0.224570,-1.987956,2.268550,0.043509,0.426667,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.525000,-0.007339,0.943634,0.000846,0.330907,1.996777,0.217731,-1.910537,0.001524,1.965333,0.210753,-1.833774,0.689693,1.929249,0.210995,-1.862409,0.761362,2.065786,0.224701,-1.959271,0.797394,2.026741,0.224475,-1.986696,0.602152,1.964456,0.210653,-1.832922,1.928744,0.210909,-1.861576,2.066322,0.224769,-1.959899,2.027675,0.224610,-1.987905,2.268543,0.043524,0.426685,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.533333,-0.007362,0.943628,0.000780,0.330925,1.996788,0.217718,-1.910555,0.001549,1.965341,0.210750,-1.833792,0.696059,1.929258,0.210989,-1.862428,0.747189,2.065799,0.224681,-1.959287,0.790411,2.026755,0.224451,-1.986713,0.604666,1.964465,0.210641,-1.832956,1.928737,0.210909,-1.861565,2.066339,0.224758,-1.959924,2.027726,0.224576,-1.987955,2.268553,0.043503,0.426673,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.541667,-0.007474,0.943610,0.000871,0.330974,1.996777,0.217719,-1.910533,0.001514,1.965324,0.210736,-1.833774,0.712928,1.929244,0.210967,-1.862414,0.753505,2.065791,0.224706,-1.959257,0.801507,2.026750,0.224468,-1.986688,0.596370,1.964502,0.210623,-1.832981,1.928734,0.210901,-1.861573,2.066303,0.224789,-1.959858,2.027735,0.224580,-1.987962,2.268562,0.043509,0.426687,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.550000,-0.007383,0.943620,0.000914,0.330947,1.996791,0.217721,-1.910550,0.001499,1.965342,0.210732,-1.833790,0.711684,1.929260,0.210972,-1.862428,0.754742,2.065803,0.224705,-1.959278,0.801165,2.026761,0.224476,-1.986706,0.610310,1.964513,0.210622,-1.832996,1.928760,0.210902,-1.861587,2.066316,0.224784,-1.959881,2.027709,0.224591,-1.987938,2.268548,0.043533,0.426706,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.558333,-0.007135,0.943633,0.000853,0.330917,1.996802,0.217728,-1.910561,0.001531,1.965353,0.210751,-1.833799,0.700391,1.929270,0.211011,-1.862434,0.748671,2.065814,0.224679,-1.959292,0.792174,2.026769,0.224472,-1.986717,0.609037,1.964498,0.210639,-1.832967,1.928745,0.210937,-1.861580,2.066348,0.224760,-1.959924,2.027730,0.224590,-1.987946,2.268546,0.043501,0.426678,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.566667,-0.007332,0.943625,0.000906,0.330935,1.996793,0.217721,-1.910561,0.001514,1.965345,0.210733,-1.833800,0.700391,1.929262,0.210978,-1.862437,0.748671,2.065804,0.224698,-1.959290,0.792174,2.026761,0.224475,-1.986717,0.609037,1.964513,0.210618,-1.832983,1.928745,0.210910,-1.861601,2.066323,0.224782,-1.959902,2.027731,0.224586,-1.987964,2.268547,0.043508,0.426651,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.575000,-0.007369,0.943628,0.000823,0.330924,1.996784,0.217728,-1.910546,0.001528,1.965337,0.210753,-1.833784,0.707066,1.929254,0.210992,-1.862420,0.753602,2.065794,0.224697,-1.959278,0.798423,2.026750,0.224468,-1.986704,0.603987,1.964496,0.210638,-1.832968,1.928733,0.210925,-1.861570,2.066318,0.224782,-1.959897,2.027731,0.224579,-1.987957,2.268559,0.043522,0.426662,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.583333,-0.007703,0.943623,0.000722,0.330931,1.996799,0.217742,-1.910555,0.001519,1.965355,0.210781,-1.833790,0.705576,1.929272,0.210988,-1.862426,0.750109,2.065806,0.224730,-1.959288,0.796162,2.026763,0.224467,-1.986715,0.601272,1.964478,0.210681,-1.832929,1.928781,0.210903,-1.861627,2.066322,0.224796,-1.959901,2.027736,0.224608,-1.987951,2.268552,0.043508,0.426680,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.591667,-0.007787,0.943627,0.000630,0.330919,1.996798,0.217735,-1.910553,0.001584,1.965356,0.210789,-1.833785,0.691903,1.929273,0.210986,-1.862421,0.764447,2.065804,0.224719,-1.959289,0.798990,2.026760,0.224446,-1.986715,0.604900,1.964469,0.210680,-1.832947,1.928767,0.210909,-1.861598,2.066321,0.224794,-1.959910,2.027854,0.224584,-1.988049,2.268556,0.043506,0.426658,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.600000,-0.007717,0.943609,0.000708,0.330971,1.996773,0.217761,-1.910526,0.001529,1.965322,0.210803,-1.833764,0.699515,1.929242,0.211008,-1.862404,0.757662,2.065784,0.224749,-1.959254,0.799243,2.026743,0.224485,-1.986684,0.597916,1.964456,0.210688,-1.832939,1.928745,0.210939,-1.861574,2.066298,0.224830,-1.959866,2.027738,0.224602,-1.987942,2.268555,0.043498,0.426678,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.608333,-0.007592,0.943621,0.000825,0.330940,1.996751,0.217761,-1.910509,0.001518,1.965304,0.210784,-1.833747,0.702943,1.929222,0.211004,-1.862384,0.759213,2.065760,0.224753,-1.959240,0.800630,2.026717,0.224503,-1.986667,0.597955,1.964454,0.210668,-1.832925,1.928725,0.210938,-1.861562,2.066272,0.224835,-1.959845,2.027705,0.224617,-1.987931,2.268568,0.043498,0.426678,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.616667,-0.007299,0.943625,0.000964,0.330934,1.996765,0.217758,-1.910530,0.001484,1.965317,0.210761,-1.833770,0.705587,1.929234,0.211010,-1.862406,0.759691,2.065776,0.224740,-1.959258,0.800213,2.026733,0.224521,-1.986685,0.621647,1.964473,0.210660,-1.832955,1.928744,0.210928,-1.861583,2.066288,0.224809,-1.959868,2.027658,0.224650,-1.987876,2.268556,0.043507,0.426682,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.625000,-0.007267,0.943623,0.000902,0.330941,1.996734,0.217767,-1.910488,0.001517,1.965284,0.210780,-1.833728,0.707758,1.929202,0.211030,-1.862365,0.750334,2.065747,0.224737,-1.959216,0.796757,2.026704,0.224520,-1.986643,0.609568,1.964448,0.210673,-1.832917,1.928685,0.210954,-1.861514,2.066274,0.224815,-1.959830,2.027652,0.224641,-1.987878,2.268553,0.043510,0.426674,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.633333,-0.007724,0.943602,0.000701,0.330991,1.996754,0.217750,-1.910514,0.001520,1.965301,0.210793,-1.833753,0.707758,1.929222,0.210997,-1.862394,0.750334,2.065768,0.224738,-1.959239,0.796757,2.026728,0.224473,-1.986671,0.609568,1.964430,0.210687,-1.832901,1.928722,0.210918,-1.861582,2.066289,0.224809,-1.959854,2.027695,0.224604,-1.987908,2.268545,0.043500,0.426683,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0.641667,-0.007346,0.943633,0.000817,0.330913,1.996730,0.217762,-1.910489,0.001522,1.965285,0.210789,-1.833725,0.694350,1.929201,0.211029,-1.862360,0.760756,2.065739,0.224728,-1.959222,0.797641,2.026695,0.224501,-1.986647,0.606097,1.964460,0.210672,-1.832915,1.928671,0.210963,-1.861507,2.066262,0.224815,-1.959841,2.027671,0.224608,-1.987896,2.268548,0.043509,0.426672,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0.650000,-0.007428,0.943632,0.000836,0.330913,1.996730,0.217767,-1.910491,0.001523,1.965285,0.210790,-1.833727,0.709463,1.929202,0.211024,-1.862362,0.748338,2.065738,0.224744,-1.959224,0.796357,2.026693,0.224510,-1.986649,0.602693,1.964421,0.210678,-1.832893,1.928698,0.210951,-1.861529,2.066262,0.224823,-1.959841,2.027658,0.224630,-1.987887,2.268552,0.043498,0.426673,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.658333,-0.007706,0.943622,0.000712,0.330935,1.996740,0.217739,-1.910497,0.001533,1.965295,0.210780,-1.833732,0.700165,1.929213,0.210986,-1.862369,0.757797,2.065747,0.224726,-1.959230,0.798910,2.026705,0.224463,-1.986657,0.592049,1.964440,0.210667,-1.832899,1.928706,0.210915,-1.861546,2.066266,0.224805,-1.959840,2.027709,0.224584,-1.987937,2.268560,0.043521,0.426683,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.666667,-0.007637,0.943613,0.000782,0.330961,1.996747,0.217739,-1.910512,0.001514,1.965297,0.210769,-1.833751,0.703458,1.929217,0.210983,-1.862389,0.757779,2.065758,0.224729,-1.959240,0.799910,2.026716,0.224474,-1.986669,0.604368,1.964447,0.210656,-1.832932,1.928720,0.210913,-1.861561,2.066275,0.224809,-1.959846,2.027681,0.224591,-1.987918,2.268557,0.043514,0.426674,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0.675000,-0.007257,0.943617,0.000892,0.330959,1.996749,0.217740,-1.910506,0.001523,1.965296,0.210755,-1.833747,0.698692,1.929215,0.211006,-1.862386,0.752176,2.065764,0.224708,-1.959231,0.792833,2.026722,0.224491,-1.986660,0.615738,1.964435,0.210651,-1.832910,1.928702,0.210923,-1.861541,2.066300,0.224781,-1.959859,2.027658,0.224619,-1.987873,2.268560,0.043490,0.426642,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.683333,-0.007356,0.943624,0.000886,0.330938,1.996738,0.217758,-1.910498,0.001505,1.965289,0.210773,-1.833737,0.702065,1.929207,0.211015,-1.862374,0.755536,2.065749,0.224735,-1.959227,0.796162,2.026706,0.224508,-1.986654,0.620837,1.964436,0.210671,-1.832911,1.928706,0.210933,-1.861538,2.066278,0.224806,-1.959844,2.027625,0.224636,-1.987854,2.268551,0.043494,0.426663,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.691667,-0.007372,0.943620,0.000889,0.330948,1.996742,0.217755,-1.910499,0.001507,1.965292,0.210770,-1.833739,0.702065,1.929211,0.211011,-1.862376,0.755536,2.065754,0.224735,-1.959226,0.796162,2.026712,0.224507,-1.986654,0.620837,1.964445,0.210667,-1.832904,1.928699,0.210928,-1.861545,2.066282,0.224806,-1.959847,2.027643,0.224636,-1.987861,2.268545,0.043514,0.426666,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.700000,-0.007321,0.943623,0.000869,0.330940,1.996773,0.217728,-1.910540,0.001515,1.965324,0.210746,-1.833779,0.701520,1.929242,0.210991,-1.862416,0.755105,2.065786,0.224699,-1.959268,0.795533,2.026742,0.224475,-1.986695,0.617539,1.964486,0.210639,-1.832960,1.928717,0.210913,-1.861561,2.066315,0.224776,-1.959895,2.027686,0.224596,-1.987909,2.268552,0.043493,0.426676,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.708333,-0.007553,0.943620,0.000736,0.330943,1.996733,0.217749,-1.910489,0.001535,1.965285,0.210787,-1.833726,0.705928,1.929203,0.211007,-1.862363,0.748465,2.065743,0.224724,-1.959220,0.794033,2.026700,0.224476,-1.986647,0.614433,1.964425,0.210672,-1.832904,1.928688,0.210937,-1.861512,2.066265,0.224807,-1.959844,2.027685,0.224590,-1.987889,2.268546,0.043510,0.426679,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0.716667,-0.007570,0.943607,0.000769,0.330981,1.996756,0.217740,-1.910515,0.001520,1.965302,0.210773,-1.833755,0.701197,1.929222,0.210993,-1.862395,0.750657,2.065769,0.224722,-1.959240,0.795400,2.026729,0.224473,-1.986671,0.602632,1.964463,0.210655,-1.832952,1.928715,0.210929,-1.861552,2.066283,0.224808,-1.959849,2.027717,0.224579,-1.987930,2.268556,0.043495,0.426664,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.725000,-0.007417,0.943641,0.000818,0.330887,1.996734,0.217755,-1.910490,0.001531,1.965294,0.210781,-1.833725,0.699272,1.929209,0.211016,-1.862358,0.751683,2.065740,0.224729,-1.959228,0.794080,2.026694,0.224495,-1.986650,0.605942,1.964436,0.210673,-1.832889,1.928691,0.210938,-1.861514,2.066271,0.224806,-1.959853,2.027659,0.224620,-1.987890,2.268534,0.043505,0.426672,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.733333,-0.007312,0.943619,0.000924,0.330950,1.996737,0.217757,-1.910496,0.001502,1.965285,0.210766,-1.833736,0.699834,1.929204,0.211013,-1.862374,0.757428,2.065750,0.224735,-1.959222,0.796107,2.026707,0.224514,-1.986650,0.621602,1.964429,0.210668,-1.832900,1.928704,0.210927,-1.861547,2.066277,0.224802,-1.959840,2.027626,0.224648,-1.987845,2.268552,0.043513,0.426684,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.741667,-0.007388,0.943618,0.000973,0.330954,1.996751,0.217736,-1.910501,0.001483,1.965301,0.210736,-1.833742,0.712211,1.929220,0.210978,-1.862380,0.756415,2.065763,0.224728,-1.959226,0.800044,2.026721,0.224501,-1.986655,0.621332,1.964485,0.210632,-1.832936,1.928714,0.210901,-1.861550,2.066282,0.224802,-1.959831,2.027635,0.224621,-1.987857,2.268553,0.043497,0.426648,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.750000,-0.007369,0.943628,0.000842,0.330924,1.996746,0.217732,-1.910516,0.001522,1.965299,0.210754,-1.833754,0.703370,1.929216,0.210993,-1.862390,0.749607,2.065756,0.224704,-1.959248,0.794356,2.026712,0.224475,-1.986674,0.610826,1.964450,0.210639,-1.832933,1.928697,0.210924,-1.861536,2.066283,0.224787,-1.959873,2.027668,0.224586,-1.987897,2.268553,0.043485,0.426672,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.758333,-0.007321,0.943621,0.000866,0.330947,1.996732,0.217749,-1.910497,0.001520,1.965281,0.210768,-1.833737,0.703370,1.929199,0.211013,-1.862374,0.749607,2.065745,0.224720,-1.959225,0.794356,2.026702,0.224496,-1.986652,0.610826,1.964449,0.210658,-1.832916,1.928665,0.210937,-1.861515,2.066278,0.224801,-1.959856,2.027648,0.224613,-1.987871,2.268546,0.043502,0.426665,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.766667,-0.007479,0.943620,0.000781,0.330945,1.996741,0.217735,-1.910509,0.001544,1.965292,0.210767,-1.833746,0.706601,1.929211,0.210995,-1.862384,0.746288,2.065753,0.224710,-1.959238,0.792469,2.026710,0.224469,-1.986666,0.613219,1.964443,0.210654,-1.832920,1.928681,0.210922,-1.861525,2.066288,0.224792,-1.959864,2.027689,0.224586,-1.987927,2.268548,0.043499,0.426674,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.775000,-0.007470,0.943620,0.000835,0.330947,1.996767,0.217707,-1.910538,0.001519,1.965318,0.210729,-1.833777,0.702326,1.929237,0.210960,-1.862415,0.747165,2.065778,0.224688,-1.959267,0.792864,2.026736,0.224449,-1.986695,0.599798,1.964476,0.210616,-1.832958,1.928727,0.210891,-1.861581,2.066296,0.224769,-1.959877,2.027716,0.224565,-1.987954,2.268552,0.043528,0.426677,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.783333,-0.007237,0.943631,0.000958,0.330919,1.996718,0.217748,-1.910499,0.001501,1.965271,0.210753,-1.833738,0.709111,1.929188,0.211007,-1.862374,0.750186,2.065729,0.224724,-1.959229,0.796096,2.026684,0.224510,-1.986655,0.617872,1.964440,0.210655,-1.832929,1.928670,0.210920,-1.861523,2.066251,0.224793,-1.959852,2.027620,0.224643,-1.987856,2.268560,0.043511,0.426652,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.791667,-0.007264,0.943620,0.000942,0.330950,1.996736,0.217752,-1.910509,0.001524,1.965284,0.210759,-1.833750,0.711030,1.929203,0.211010,-1.862387,0.742756,2.065749,0.224728,-1.959235,0.793553,2.026707,0.224511,-1.986663,0.609189,1.964459,0.210649,-1.832948,1.928667,0.210936,-1.861512,2.066280,0.224809,-1.959862,2.027664,0.224626,-1.987893,2.268555,0.043525,0.426652,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.800000,-0.007599,0.943617,0.000753,0.330950,1.996743,0.217742,-1.910504,0.001529,1.965294,0.210777,-1.833741,0.704424,1.929213,0.210994,-1.862379,0.757283,2.065753,0.224725,-1.959234,0.799807,2.026711,0.224472,-1.986662,0.593826,1.964453,0.210661,-1.832919,1.928706,0.210929,-1.861553,2.066275,0.224808,-1.959835,2.027696,0.224585,-1.987949,2.268539,0.043538,0.426674,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.808333,-0.006974,0.943618,0.000944,0.330961,1.996753,0.217742,-1.910517,0.001531,1.965295,0.210751,-1.833760,0.709380,1.929215,0.211028,-1.862399,0.737903,2.065771,0.224690,-1.959240,0.787297,2.026729,0.224500,-1.986669,0.617175,1.964471,0.210638,-1.832949,1.928663,0.210955,-1.861510,2.066319,0.224776,-1.959886,2.027662,0.224609,-1.987879,2.268553,0.043521,0.426676,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.816667,-0.007222,0.943621,0.000877,0.330948,1.996737,0.217760,-1.910509,0.001537,1.965284,0.210778,-1.833749,0.709380,1.929203,0.211031,-1.862387,0.737903,2.065751,0.224722,-1.959236,0.787297,2.026708,0.224508,-1.986664,0.617175,1.964429,0.210672,-1.832917,1.928673,0.210948,-1.861519,2.066299,0.224798,-1.959877,2.027644,0.224634,-1.987879,2.268553,0.043503,0.426674,,,,,,,,,,,,,,,,,,,,,,,,,,,
