Format Version,1.23,Take Name,FW_50,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.15.55.171 PM,Total Frames in Take,1071,Total Exported Frames,1071,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
27,0.225000,-0.009614,0.392369,-0.000856,-0.919757,1.991302,0.218856,-1.924780,0.001784,2.032718,0.213684,-1.996808,0.445911,2.064709,0.214267,-1.963667,0.764561,1.916342,0.223638,-1.885487,0.667471,1.951437,0.223834,-1.853160,0.778420,,,,,,,,,,,,,,,,,,,,,2.034314,0.213229,-1.998351,2.065451,0.214296,-1.964265,1.915393,0.223843,-1.884580,1.950758,0.223838,-1.852614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.233333,-0.009468,0.392518,-0.001178,-0.919695,1.991334,0.218868,-1.924804,0.001708,2.032777,0.213678,-1.996815,0.433602,2.064757,0.214294,-1.963664,0.761678,1.916360,0.223635,-1.885538,0.667892,1.951444,0.223865,-1.853200,0.782072,,,,,,,,,,,,,,,,,,,,,2.034139,0.213335,-1.998195,2.065446,0.214323,-1.964239,1.915400,0.223846,-1.884580,1.950742,0.223857,-1.852604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.241667,-0.009470,0.392289,-0.001016,-0.919793,1.991293,0.218862,-1.924755,0.001819,2.032699,0.213669,-1.996787,0.418992,2.064695,0.214271,-1.963652,0.751263,1.916340,0.223646,-1.885450,0.676474,1.951440,0.223861,-1.853130,0.775278,,,,,,,,,,,,,,,,,,,,,2.034336,0.213220,-1.998374,2.065474,0.214292,-1.964271,1.915410,0.223834,-1.884570,1.950738,0.223873,-1.852569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.250000,-0.009561,0.392527,-0.001084,-0.919690,1.991337,0.218862,-1.924788,0.001705,2.032781,0.213686,-1.996800,0.510891,2.064760,0.214291,-1.963648,0.776857,1.916363,0.223628,-1.885522,0.656676,1.951446,0.223846,-1.853184,0.772319,,,,,,,,,,,,,,,,,,,,,2.034117,0.213349,-1.998188,2.065451,0.214319,-1.964212,1.915400,0.223837,-1.884565,1.950756,0.223838,-1.852589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.258333,-0.009558,0.392574,-0.001012,-0.919670,1.991345,0.218849,-1.924815,0.001703,2.032795,0.213670,-1.996823,0.510891,2.064771,0.214269,-1.963667,0.776857,1.916367,0.223622,-1.885556,0.656676,1.951447,0.223834,-1.853214,0.772319,,,,,,,,,,,,,,,,,,,,,2.034103,0.213340,-1.998173,2.065459,0.214299,-1.964242,1.915381,0.223842,-1.884564,1.950754,0.223822,-1.852617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.266667,-0.009380,0.392451,-0.001360,-0.919724,1.991316,0.218865,-1.924778,0.001718,2.032750,0.213664,-1.996793,0.492061,2.064734,0.214299,-1.963647,0.774626,1.916346,0.223624,-1.885502,0.668564,1.951434,0.223873,-1.853170,0.769848,,,,,,,,,,,,,,,,,,,,,2.034156,0.213315,-1.998218,2.065431,0.214324,-1.964218,1.915414,0.223821,-1.884580,1.950729,0.223871,-1.852578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.275000,-0.009389,0.392504,-0.001052,-0.919702,1.991337,0.218850,-1.924809,0.001729,2.032776,0.213644,-1.996821,0.522167,2.064756,0.214252,-1.963671,0.765430,1.916365,0.223641,-1.885540,0.649504,1.951450,0.223862,-1.853204,0.758093,,,,,,,,,,,,,,,,,,,,,2.034099,0.213355,-1.998169,2.065474,0.214266,-1.964276,1.915379,0.223834,-1.884562,1.950721,0.223864,-1.852568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.283333,-0.009454,0.392524,-0.001164,-0.919692,1.991310,0.218851,-1.924784,0.001699,2.032754,0.213658,-1.996794,0.522167,2.064733,0.214274,-1.963643,0.765430,1.916335,0.223621,-1.885519,0.649504,1.951419,0.223850,-1.853180,0.758093,,,,,,,,,,,,,,,,,,,,,2.034104,0.213339,-1.998169,2.065418,0.214296,-1.964213,1.915382,0.223819,-1.884572,1.950719,0.223848,-1.852580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.291667,-0.009407,0.392543,-0.001221,-0.919685,1.991309,0.218856,-1.924786,0.001726,2.032757,0.213657,-1.996794,0.511781,2.064734,0.214279,-1.963641,0.776920,1.916333,0.223627,-1.885524,0.660469,1.951415,0.223862,-1.853185,0.769537,,,,,,,,,,,,,,,,,,,,,2.034100,0.213346,-1.998161,2.065447,0.214299,-1.964238,1.915375,0.223823,-1.884568,1.950681,0.223861,-1.852557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.300000,-0.009421,0.392557,-0.001225,-0.919678,1.991307,0.218852,-1.924782,0.001692,2.032756,0.213655,-1.996789,0.530693,2.064733,0.214277,-1.963635,0.773703,1.916329,0.223620,-1.885523,0.657279,1.951410,0.223856,-1.853182,0.762698,,,,,,,,,,,,,,,,,,,,,2.034049,0.213356,-1.998117,2.065425,0.214299,-1.964217,1.915370,0.223820,-1.884563,1.950693,0.223851,-1.852560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.308333,-0.009531,0.392528,-0.001090,-0.919690,1.991312,0.218847,-1.924792,0.001702,2.032755,0.213666,-1.996803,0.520341,2.064734,0.214272,-1.963651,0.775216,1.916337,0.223615,-1.885526,0.644389,1.951420,0.223835,-1.853187,0.771450,,,,,,,,,,,,,,,,,,,,,2.034083,0.213343,-1.998150,2.065420,0.214298,-1.964231,1.915334,0.223831,-1.884540,1.950733,0.223827,-1.852584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.316667,-0.009467,0.392548,-0.001166,-0.919682,1.991319,0.218830,-1.924803,0.001696,2.032767,0.213640,-1.996812,0.520341,2.064744,0.214255,-1.963658,0.775216,1.916342,0.223598,-1.885542,0.644389,1.951424,0.223827,-1.853202,0.771450,,,,,,,,,,,,,,,,,,,,,2.034079,0.213332,-1.998143,2.065436,0.214278,-1.964245,1.915388,0.223800,-1.884584,1.950701,0.223821,-1.852581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.325000,-0.009459,0.392488,-0.001317,-0.919708,1.991313,0.218840,-1.924805,0.001695,2.032752,0.213651,-1.996817,0.526446,2.064734,0.214279,-1.963668,0.773130,1.916339,0.223593,-1.885534,0.658265,1.951425,0.223836,-1.853199,0.761775,,,,,,,,,,,,,,,,,,,,,2.034115,0.213304,-1.998209,2.065419,0.214311,-1.964232,1.915413,0.223798,-1.884613,1.950722,0.223828,-1.852601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.333333,-0.009443,0.392535,-0.001146,-0.919688,1.991330,0.218832,-1.924814,0.001690,2.032775,0.213638,-1.996824,0.527618,2.064754,0.214252,-1.963671,0.776248,1.916355,0.223606,-1.885551,0.656074,1.951437,0.223834,-1.853212,0.766785,,,,,,,,,,,,,,,,,,,,,2.034075,0.213337,-1.998162,2.065440,0.214273,-1.964245,1.915391,0.223805,-1.884589,1.950734,0.223830,-1.852599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.341667,-0.009460,0.392483,-0.001194,-0.919710,1.991326,0.218830,-1.924819,0.001726,2.032764,0.213639,-1.996833,0.496032,2.064745,0.214257,-1.963685,0.773317,1.916355,0.223597,-1.885547,0.656309,1.951441,0.223828,-1.853212,0.771758,,,,,,,,,,,,,,,,,,,,,2.034157,0.213293,-1.998248,2.065445,0.214282,-1.964261,1.915387,0.223802,-1.884592,1.950745,0.223825,-1.852621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.350000,-0.009361,0.392562,-0.001319,-0.919677,1.991359,0.218817,-1.924833,0.001661,2.032810,0.213612,-1.996838,0.496032,2.064786,0.214244,-1.963684,0.773317,1.916380,0.223583,-1.885575,0.656309,1.951461,0.223829,-1.853234,0.771758,,,,,,,,,,,,,,,,,,,,,2.034089,0.213312,-1.998145,2.065449,0.214268,-1.964246,1.915415,0.223789,-1.884606,1.950773,0.223821,-1.852637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,-0.009466,0.392400,-0.001126,-0.919746,1.991315,0.218823,-1.924792,0.001763,2.032738,0.213632,-1.996814,0.536693,2.064726,0.214244,-1.963671,0.782440,1.916351,0.223596,-1.885506,0.654249,1.951443,0.223821,-1.853178,0.772273,,,,,,,,,,,,,,,,,,,,,2.034311,0.213212,-1.998355,2.065455,0.214267,-1.964253,1.915430,0.223786,-1.884627,1.950762,0.223829,-1.852626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.366667,-0.009586,0.392398,-0.001084,-0.919745,1.991288,0.218839,-1.924762,0.001762,2.032712,0.213667,-1.996785,0.430977,2.064699,0.214271,-1.963642,0.765935,1.916324,0.223601,-1.885474,0.685350,1.951416,0.223818,-1.853146,0.782554,,,,,,,,,,,,,,,,,,,,,2.034307,0.213221,-1.998346,2.065433,0.214298,-1.964223,1.915416,0.223790,-1.884623,1.950743,0.223825,-1.852595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,-0.009435,0.392358,-0.001151,-0.919764,1.991319,0.218840,-1.924783,0.001779,2.032736,0.213644,-1.996808,0.440317,2.064727,0.214259,-1.963668,0.762517,1.916358,0.223614,-1.885490,0.679300,1.951454,0.223842,-1.853165,0.773686,,,,,,,,,,,,,,,,,,,,,2.034308,0.213229,-1.998347,2.065468,0.214281,-1.964262,1.915450,0.223801,-1.884604,1.950745,0.223850,-1.852602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,-0.009493,0.392370,-0.001070,-0.919758,1.991275,0.218868,-1.924735,0.001782,2.032693,0.213680,-1.996760,0.440317,2.064683,0.214286,-1.963619,0.762517,1.916314,0.223643,-1.885443,0.679300,1.951408,0.223862,-1.853117,0.773686,,,,,,,,,,,,,,,,,,,,,2.034294,0.213246,-1.998328,2.065423,0.214307,-1.964206,1.915395,0.223832,-1.884552,1.950728,0.223871,-1.852583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.391667,-0.009537,0.392437,-0.000951,-0.919729,1.991331,0.218836,-1.924790,0.001798,2.032759,0.213652,-1.996810,0.444465,2.064744,0.214247,-1.963665,0.759395,1.916365,0.223618,-1.885509,0.658583,1.951455,0.223825,-1.853177,0.776771,,,,,,,,,,,,,,,,,,,,,2.034313,0.213224,-1.998339,2.065492,0.214274,-1.964270,1.915399,0.223826,-1.884566,1.950759,0.223828,-1.852618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,-0.009382,0.392563,-0.001437,-0.919676,1.991356,0.218846,-1.924815,0.001677,2.032809,0.213647,-1.996820,0.522020,2.064785,0.214288,-1.963666,0.782978,1.916376,0.223597,-1.885558,0.655241,1.951457,0.223853,-1.853217,0.775334,,,,,,,,,,,,,,,,,,,,,2.034128,0.213325,-1.998166,2.065449,0.214316,-1.964223,1.915420,0.223806,-1.884586,1.950770,0.223844,-1.852637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408333,-0.009355,0.392579,-0.001225,-0.919670,1.991379,0.218836,-1.924838,0.001698,2.032831,0.213629,-1.996842,0.522020,2.064806,0.214253,-1.963687,0.782978,1.916399,0.223613,-1.885582,0.655241,1.951479,0.223851,-1.853240,0.775334,,,,,,,,,,,,,,,,,,,,,2.034099,0.213331,-1.998161,2.065498,0.214275,-1.964267,1.915413,0.223823,-1.884579,1.950773,0.223844,-1.852631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.416667,-0.009500,0.392403,-0.001024,-0.919744,1.991314,0.218836,-1.924783,0.001801,2.032737,0.213649,-1.996806,0.536745,2.064725,0.214251,-1.963663,0.774186,1.916350,0.223616,-1.885497,0.644379,1.951443,0.223831,-1.853168,0.766941,,,,,,,,,,,,,,,,,,,,,2.034344,0.213190,-1.998376,2.065480,0.214277,-1.964263,1.915397,0.223819,-1.884584,1.950767,0.223837,-1.852630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.425000,-0.009390,0.392512,-0.001299,-0.919698,1.991366,0.218831,-1.924841,0.001691,2.032809,0.213631,-1.996851,0.514816,2.064788,0.214260,-1.963700,0.778416,1.916391,0.223595,-1.885575,0.663459,1.951475,0.223839,-1.853237,0.768876,,,,,,,,,,,,,,,,,,,,,2.034149,0.213314,-1.998218,2.065470,0.214282,-1.964267,1.915450,0.223792,-1.884633,1.950772,0.223836,-1.852638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.433333,-0.009439,0.392543,-0.001265,-0.919684,1.991330,0.218846,-1.924796,0.001680,2.032777,0.213653,-1.996804,0.520674,2.064754,0.214277,-1.963651,0.780925,1.916352,0.223607,-1.885534,0.662286,1.951434,0.223846,-1.853194,0.771605,,,,,,,,,,,,,,,,,,,,,2.034092,0.213336,-1.998163,2.065430,0.214303,-1.964208,1.915408,0.223808,-1.884589,1.950741,0.223840,-1.852599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.441667,-0.009398,0.392520,-0.001270,-0.919695,1.991354,0.218830,-1.924832,0.001704,2.032798,0.213630,-1.996841,0.520674,2.064777,0.214257,-1.963690,0.780925,1.916379,0.223597,-1.885566,0.662286,1.951463,0.223837,-1.853228,0.771605,,,,,,,,,,,,,,,,,,,,,2.034121,0.213322,-1.998196,2.065465,0.214277,-1.964267,1.915401,0.223799,-1.884585,1.950763,0.223834,-1.852627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.450000,-0.009283,0.392492,-0.001509,-0.919707,1.991317,0.218842,-1.924794,0.001683,2.032759,0.213628,-1.996804,0.520366,2.064740,0.214279,-1.963655,0.775377,1.916343,0.223598,-1.885527,0.650116,1.951428,0.223863,-1.853191,0.769339,,,,,,,,,,,,,,,,,,,,,2.034105,0.213300,-1.998161,2.065417,0.214306,-1.964223,1.915414,0.223798,-1.884598,1.950718,0.223857,-1.852588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.458333,-0.009428,0.392505,-0.001267,-0.919701,1.991352,0.218841,-1.924826,0.001696,2.032794,0.213646,-1.996837,0.521656,2.064774,0.214271,-1.963687,0.773367,1.916378,0.223604,-1.885558,0.658585,1.951463,0.223843,-1.853222,0.763162,,,,,,,,,,,,,,,,,,,,,2.034125,0.213332,-1.998176,2.065464,0.214296,-1.964274,1.915418,0.223806,-1.884608,1.950747,0.223837,-1.852601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.466667,-0.009547,0.392460,-0.001169,-0.919719,1.991346,0.218819,-1.924830,0.001746,2.032780,0.213642,-1.996847,0.458477,2.064763,0.214255,-1.963700,0.772136,1.916376,0.223577,-1.885553,0.665283,1.951464,0.223804,-1.853220,0.782739,,,,,,,,,,,,,,,,,,,,,2.034291,0.213225,-1.998342,2.065471,0.214286,-1.964273,1.915429,0.223786,-1.884630,1.950791,0.223802,-1.852671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.475000,-0.009485,0.392532,-0.001188,-0.919688,1.991350,0.218839,-1.924833,0.001707,2.032796,0.213652,-1.996843,0.458477,2.064774,0.214268,-1.963691,0.772136,1.916375,0.223602,-1.885569,0.665283,1.951457,0.223832,-1.853230,0.782739,,,,,,,,,,,,,,,,,,,,,2.034154,0.213308,-1.998234,2.065457,0.214296,-1.964255,1.915407,0.223815,-1.884598,1.950772,0.223825,-1.852651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.483333,-0.009466,0.392538,-0.001185,-0.919686,1.991346,0.218841,-1.924822,0.001701,2.032792,0.213651,-1.996831,0.506516,2.064770,0.214267,-1.963679,0.778274,1.916369,0.223607,-1.885559,0.653138,1.951452,0.223838,-1.853220,0.775557,,,,,,,,,,,,,,,,,,,,,2.034125,0.213327,-1.998193,2.065452,0.214292,-1.964250,1.915400,0.223817,-1.884578,1.950756,0.223831,-1.852630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.491667,-0.009538,0.392399,-0.001049,-0.919745,1.991321,0.218833,-1.924802,0.001773,2.032744,0.213652,-1.996825,0.439026,2.064732,0.214255,-1.963682,0.763458,1.916358,0.223605,-1.885515,0.676572,1.951450,0.223821,-1.853187,0.778153,,,,,,,,,,,,,,,,,,,,,2.034319,0.213226,-1.998366,2.065470,0.214280,-1.964274,1.915432,0.223798,-1.884633,1.950761,0.223827,-1.852627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.500000,-0.009433,0.392451,-0.001238,-0.919724,1.991348,0.218827,-1.924813,0.001735,2.032781,0.213633,-1.996830,0.474170,2.064764,0.214255,-1.963683,0.769724,1.916378,0.223592,-1.885537,0.668642,1.951467,0.223829,-1.853204,0.770291,,,,,,,,,,,,,,,,,,,,,2.034260,0.213244,-1.998274,2.065473,0.214285,-1.964271,1.915437,0.223798,-1.884627,1.950763,0.223826,-1.852614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.508333,-0.009427,0.392576,-0.001115,-0.919671,1.991397,0.218823,-1.924882,0.001709,2.032848,0.213625,-1.996888,0.474170,2.064823,0.214237,-1.963732,0.769724,1.916418,0.223602,-1.885625,0.668642,1.951498,0.223827,-1.853283,0.770291,,,,,,,,,,,,,,,,,,,,,2.034136,0.213326,-1.998203,2.065518,0.214257,-1.964327,1.915408,0.223815,-1.884607,1.950792,0.223821,-1.852670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.516667,-0.009370,0.392334,-0.001204,-0.919774,1.991321,0.218829,-1.924794,0.001811,2.032735,0.213624,-1.996821,0.433337,2.064727,0.214246,-1.963682,0.751461,1.916362,0.223606,-1.885499,0.682285,1.951459,0.223842,-1.853175,0.764641,,,,,,,,,,,,,,,,,,,,,2.034325,0.213219,-1.998384,2.065505,0.214262,-1.964301,1.915447,0.223784,-1.884635,1.950731,0.223855,-1.852578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.525000,-0.009527,0.392523,-0.001188,-0.919692,1.991348,0.218831,-1.924835,0.001693,2.032792,0.213651,-1.996846,0.507084,2.064771,0.214265,-1.963695,0.780438,1.916372,0.223589,-1.885569,0.658656,1.951456,0.223818,-1.853231,0.776649,,,,,,,,,,,,,,,,,,,,,2.034149,0.213312,-1.998236,2.065449,0.214293,-1.964253,1.915410,0.223795,-1.884623,1.950780,0.223812,-1.852647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.533333,-0.009416,0.392549,-0.001215,-0.919682,1.991368,0.218841,-1.924837,0.001711,2.032816,0.213643,-1.996844,0.507084,2.064793,0.214264,-1.963691,0.780438,1.916391,0.223611,-1.885576,0.658656,1.951473,0.223846,-1.853236,0.776649,,,,,,,,,,,,,,,,,,,,,2.034117,0.213337,-1.998201,2.065487,0.214285,-1.964266,1.915397,0.223819,-1.884573,1.950779,0.223841,-1.852638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.541667,-0.009518,0.392380,-0.001079,-0.919753,1.991335,0.218848,-1.924801,0.001769,2.032755,0.213665,-1.996825,0.523885,2.064744,0.214271,-1.963684,0.774656,1.916373,0.223619,-1.885511,0.643112,1.951466,0.223839,-1.853184,0.770980,,,,,,,,,,,,,,,,,,,,,2.034329,0.213228,-1.998356,2.065474,0.214299,-1.964272,1.915424,0.223822,-1.884610,1.950794,0.223842,-1.852634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.550000,-0.009532,0.392386,-0.001088,-0.919750,1.991306,0.218869,-1.924768,0.001784,2.032728,0.213688,-1.996792,0.435636,2.064716,0.214294,-1.963650,0.762859,1.916343,0.223638,-1.885479,0.665190,1.951437,0.223857,-1.853151,0.783752,,,,,,,,,,,,,,,,,,,,,2.034312,0.213241,-1.998336,2.065455,0.214323,-1.964244,1.915388,0.223843,-1.884563,1.950763,0.223861,-1.852609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.558333,-0.009401,0.392489,-0.001179,-0.919708,1.991358,0.218861,-1.924824,0.001718,2.032796,0.213660,-1.996837,0.510514,2.064777,0.214278,-1.963688,0.771776,1.916386,0.223637,-1.885554,0.657667,1.951472,0.223868,-1.853218,0.765220,,,,,,,,,,,,,,,,,,,,,2.034145,0.213333,-1.998218,2.065480,0.214302,-1.964271,1.915428,0.223840,-1.884596,1.950758,0.223864,-1.852609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.566667,-0.009546,0.392419,-0.000869,-0.919737,1.991333,0.218854,-1.924797,0.001814,2.032758,0.213671,-1.996819,0.510514,2.064744,0.214258,-1.963674,0.771776,1.916370,0.223644,-1.885512,0.657667,1.951461,0.223843,-1.853182,0.765220,,,,,,,,,,,,,,,,,,,,,2.034331,0.213225,-1.998369,2.065501,0.214286,-1.964284,1.915401,0.223856,-1.884556,1.950766,0.223847,-1.852634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.575000,-0.009409,0.392470,-0.001203,-0.919716,1.991334,0.218871,-1.924797,0.001739,2.032770,0.213672,-1.996811,0.436769,2.064753,0.214293,-1.963664,0.756992,1.916364,0.223643,-1.885523,0.655684,1.951451,0.223877,-1.853189,0.778819,,,,,,,,,,,,,,,,,,,,,2.034143,0.213347,-1.998212,2.065466,0.214312,-1.964254,1.915386,0.223844,-1.884551,1.950739,0.223877,-1.852581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.583333,-0.009478,0.392552,-0.001161,-0.919680,1.991342,0.218844,-1.924830,0.001698,2.032790,0.213655,-1.996838,0.513055,2.064767,0.214269,-1.963685,0.777993,1.916365,0.223611,-1.885569,0.652852,1.951446,0.223839,-1.853228,0.773462,,,,,,,,,,,,,,,,,,,,,2.034136,0.213328,-1.998208,2.065449,0.214294,-1.964253,1.915387,0.223819,-1.884605,1.950761,0.223834,-1.852635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.591667,-0.009454,0.392520,-0.001171,-0.919694,1.991339,0.218841,-1.924822,0.001722,2.032782,0.213649,-1.996832,0.515194,2.064761,0.214265,-1.963681,0.770412,1.916364,0.223611,-1.885556,0.651469,1.951448,0.223841,-1.853218,0.765126,,,,,,,,,,,,,,,,,,,,,2.034114,0.213323,-1.998203,2.065467,0.214291,-1.964267,1.915388,0.223821,-1.884583,1.950737,0.223834,-1.852604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.600000,-0.009659,0.392370,-0.000901,-0.919756,1.991281,0.218846,-1.924770,0.001785,2.032699,0.213682,-1.996798,0.515194,2.064689,0.214268,-1.963657,0.770412,1.916321,0.223617,-1.885477,0.651469,1.951415,0.223816,-1.853150,0.765126,,,,,,,,,,,,,,,,,,,,,2.034337,0.213195,-1.998400,2.065436,0.214296,-1.964241,1.915421,0.223811,-1.884607,1.950748,0.223825,-1.852635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.608333,-0.009447,0.392519,-0.001152,-0.919694,1.991316,0.218840,-1.924813,0.001711,2.032759,0.213646,-1.996823,0.414425,2.064738,0.214261,-1.963672,0.762693,1.916342,0.223613,-1.885546,0.683466,1.951426,0.223841,-1.853209,0.789279,,,,,,,,,,,,,,,,,,,,,2.034108,0.213318,-1.998203,2.065436,0.214286,-1.964250,1.915387,0.223816,-1.884598,1.950717,0.223837,-1.852600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.616667,-0.009404,0.392607,-0.001237,-0.919658,1.991349,0.218821,-1.924845,0.001686,2.032806,0.213622,-1.996847,0.542989,2.064779,0.214245,-1.963690,0.772080,1.916366,0.223591,-1.885594,0.648502,1.951444,0.223828,-1.853249,0.762313,,,,,,,,,,,,,,,,,,,,,2.034067,0.213328,-1.998138,2.065472,0.214269,-1.964281,1.915381,0.223799,-1.884613,1.950732,0.223819,-1.852620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.625000,-0.009401,0.392561,-0.001349,-0.919677,1.991368,0.218803,-1.924861,0.001668,2.032819,0.213606,-1.996867,0.529207,2.064795,0.214239,-1.963713,0.780598,1.916388,0.223561,-1.885603,0.661752,1.951469,0.223808,-1.853262,0.768994,,,,,,,,,,,,,,,,,,,,,2.034119,0.213288,-1.998192,2.065466,0.214268,-1.964277,1.915442,0.223768,-1.884658,1.950770,0.223798,-1.852657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.633333,-0.009357,0.392477,-0.001334,-0.919713,1.991321,0.218841,-1.924810,0.001727,2.032758,0.213636,-1.996823,0.529207,2.064740,0.214269,-1.963674,0.780598,1.916349,0.223606,-1.885538,0.661752,1.951435,0.223853,-1.853204,0.768994,,,,,,,,,,,,,,,,,,,,,2.034146,0.213292,-1.998252,2.065453,0.214294,-1.964251,1.915402,0.223803,-1.884620,1.950730,0.223852,-1.852593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
