Format Version,1.23,Take Name,FW_65,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.17.53.023 PM,Total Frames in Take,862,Total Exported Frames,862,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.216667,-0.010152,0.378112,-0.002720,-0.925700,1.994459,0.218875,-1.910480,0.001557,2.033655,0.213825,-1.983748,0.574932,2.066650,0.214562,-1.951610,0.818951,1.920729,0.223376,-1.868895,0.611803,1.956803,0.223738,-1.837667,0.819408,,,,,,,,,,,,,,,,,,,,,2.034771,0.213562,-1.985003,2.067186,0.214589,-1.952096,1.919695,0.223606,-1.867759,1.956276,0.223718,-1.837173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.225000,-0.010262,0.378075,-0.002518,-0.925715,1.994460,0.218873,-1.910501,0.001575,2.033649,0.213837,-1.983774,0.574932,2.066646,0.214553,-1.951638,0.818951,1.920735,0.223381,-1.868908,0.611803,1.956811,0.223721,-1.837683,0.819408,,,,,,,,,,,,,,,,,,,,,2.034776,0.213567,-1.985027,2.067181,0.214582,-1.952135,1.919666,0.223625,-1.867732,1.956284,0.223699,-1.837185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.233333,-0.010329,0.378024,-0.002599,-0.925735,1.994457,0.218873,-1.910488,0.001552,2.033638,0.213850,-1.983765,0.573186,2.066639,0.214571,-1.951634,0.817498,1.920735,0.223363,-1.868887,0.598155,1.956815,0.223709,-1.837666,0.818649,,,,,,,,,,,,,,,,,,,,,2.034775,0.213564,-1.985030,2.067145,0.214607,-1.952099,1.919671,0.223618,-1.867712,1.956315,0.223680,-1.837201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.241667,-0.010189,0.378078,-0.002618,-0.925714,1.994451,0.218886,-1.910478,0.001603,2.033641,0.213840,-1.983750,0.556293,2.066638,0.214567,-1.951614,0.815682,1.920725,0.223393,-1.868887,0.599942,1.956801,0.223745,-1.837661,0.818013,,,,,,,,,,,,,,,,,,,,,2.034808,0.213560,-1.985057,2.067183,0.214593,-1.952110,1.919662,0.223632,-1.867714,1.956267,0.223727,-1.837167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.250000,-0.010251,0.378059,-0.002718,-0.925721,1.994433,0.218883,-1.910465,0.001579,2.033621,0.213849,-1.983739,0.551093,2.066620,0.214583,-1.951604,0.819455,1.920707,0.223371,-1.868871,0.616928,1.956785,0.223730,-1.837647,0.821288,,,,,,,,,,,,,,,,,,,,,2.034803,0.213552,-1.985057,2.067157,0.214617,-1.952086,1.919689,0.223607,-1.867751,1.956256,0.223708,-1.837166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.258333,-0.010327,0.378144,-0.002609,-0.925686,1.994470,0.218876,-1.910515,0.001533,2.033671,0.213852,-1.983783,0.551093,2.066664,0.214574,-1.951642,0.819455,1.920738,0.223366,-1.868933,0.616928,1.956810,0.223713,-1.837703,0.821288,,,,,,,,,,,,,,,,,,,,,2.034742,0.213588,-1.985000,2.067176,0.214608,-1.952109,1.919677,0.223618,-1.867754,1.956308,0.223683,-1.837230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.266667,-0.010243,0.378087,-0.002728,-0.925710,1.994455,0.218880,-1.910490,0.001545,2.033647,0.213845,-1.983760,0.575755,2.066643,0.214579,-1.951624,0.824138,1.920726,0.223368,-1.868900,0.607877,1.956802,0.223728,-1.837674,0.824477,,,,,,,,,,,,,,,,,,,,,2.034764,0.213566,-1.985007,2.067161,0.214615,-1.952100,1.919693,0.223615,-1.867746,1.956285,0.223700,-1.837199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.275000,-0.010264,0.378045,-0.002698,-0.925726,1.994451,0.218885,-1.910483,0.001545,2.033637,0.213853,-1.983758,0.570691,2.066636,0.214584,-1.951625,0.820885,1.920726,0.223374,-1.868887,0.618228,1.956805,0.223731,-1.837664,0.821031,,,,,,,,,,,,,,,,,,,,,2.034774,0.213580,-1.985016,2.067164,0.214616,-1.952108,1.919705,0.223604,-1.867775,1.956283,0.223708,-1.837174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.283333,-0.010362,0.378157,-0.002517,-0.925680,1.994456,0.218870,-1.910476,0.001518,2.033658,0.213851,-1.983743,0.570691,2.066650,0.214563,-1.951601,0.820885,1.920723,0.223365,-1.868895,0.618228,1.956794,0.223702,-1.837664,0.821031,,,,,,,,,,,,,,,,,,,,,2.034775,0.213562,-1.985040,2.067141,0.214604,-1.952017,1.919704,0.223606,-1.867768,1.956324,0.223672,-1.837233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.291667,-0.010234,0.378078,-0.002695,-0.925713,1.994487,0.218877,-1.910521,0.001543,2.033678,0.213839,-1.983793,0.565754,2.066675,0.214571,-1.951657,0.838839,1.920760,0.223370,-1.868930,0.615297,1.956836,0.223727,-1.837705,0.840491,,,,,,,,,,,,,,,,,,,,,2.034786,0.213575,-1.985039,2.067195,0.214602,-1.952131,1.919724,0.223604,-1.867781,1.956322,0.223704,-1.837227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.300000,-0.010187,0.378073,-0.002735,-0.925716,1.994463,0.218885,-1.910493,0.001609,2.033654,0.213841,-1.983764,0.551029,2.066651,0.214578,-1.951629,0.816702,1.920736,0.223380,-1.868901,0.602140,1.956813,0.223743,-1.837676,0.819954,,,,,,,,,,,,,,,,,,,,,2.034822,0.213549,-1.985096,2.067200,0.214607,-1.952115,1.919682,0.223622,-1.867734,1.956283,0.223723,-1.837189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.308333,-0.010349,0.378060,-0.002698,-0.925719,1.994442,0.218906,-1.910462,0.001539,2.033631,0.213887,-1.983737,0.567142,2.066629,0.214616,-1.951602,0.831977,1.920716,0.223383,-1.868868,0.605710,1.956794,0.223737,-1.837643,0.833116,,,,,,,,,,,,,,,,,,,,,2.034765,0.213589,-1.985011,2.067127,0.214658,-1.952052,1.919678,0.223641,-1.867708,1.956300,0.223704,-1.837195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.316667,-0.010229,0.378029,-0.002704,-0.925734,1.994456,0.218900,-1.910462,0.001555,2.033638,0.213862,-1.983738,0.567142,2.066639,0.214595,-1.951606,0.831977,1.920732,0.223393,-1.868863,0.605710,1.956812,0.223751,-1.837641,0.833116,,,,,,,,,,,,,,,,,,,,,2.034772,0.213592,-1.985003,2.067169,0.214625,-1.952088,1.919700,0.223624,-1.867732,1.956290,0.223730,-1.837153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.325000,-0.010273,0.378090,-0.002562,-0.925708,1.994469,0.218895,-1.910491,0.001584,2.033660,0.213862,-1.983762,0.569955,2.066657,0.214581,-1.951626,0.820716,1.920741,0.223397,-1.868900,0.612885,1.956817,0.223741,-1.837674,0.821246,,,,,,,,,,,,,,,,,,,,,2.034778,0.213588,-1.985023,2.067210,0.214611,-1.952131,1.919688,0.223639,-1.867744,1.956276,0.223719,-1.837161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.333333,-0.010317,0.378150,-0.002580,-0.925683,1.994441,0.218902,-1.910446,0.001530,2.033643,0.213876,-1.983713,0.565569,2.066635,0.214596,-1.951572,0.836245,1.920708,0.223396,-1.868865,0.610550,1.956780,0.223740,-1.837634,0.837756,,,,,,,,,,,,,,,,,,,,,2.034769,0.213588,-1.985005,2.067128,0.214635,-1.952001,1.919684,0.223641,-1.867717,1.956298,0.223710,-1.837201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.341667,-0.010311,0.378092,-0.002611,-0.925707,1.994469,0.218882,-1.910490,0.001552,2.033661,0.213856,-1.983761,0.569859,2.066657,0.214578,-1.951625,0.826873,1.920740,0.223373,-1.868899,0.602559,1.956816,0.223721,-1.837673,0.828277,,,,,,,,,,,,,,,,,,,,,2.034783,0.213560,-1.985031,2.067171,0.214619,-1.952087,1.919690,0.223634,-1.867735,1.956313,0.223688,-1.837206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.350000,-0.010320,0.378118,-0.002644,-0.925696,1.994414,0.218895,-1.910434,0.001519,2.033611,0.213870,-1.983704,0.569859,2.066605,0.214595,-1.951565,0.826873,1.920683,0.223381,-1.868849,0.602559,1.956757,0.223731,-1.837620,0.828277,,,,,,,,,,,,,,,,,,,,,2.034739,0.213582,-1.985005,2.067107,0.214635,-1.951991,1.919685,0.223613,-1.867751,1.956274,0.223703,-1.837178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,-0.010361,0.378110,-0.002558,-0.925699,1.994470,0.218855,-1.910508,0.001547,2.033664,0.213836,-1.983779,0.563348,2.066659,0.214552,-1.951641,0.835247,1.920740,0.223345,-1.868920,0.624681,1.956814,0.223686,-1.837692,0.836094,,,,,,,,,,,,,,,,,,,,,2.034765,0.213557,-1.985028,2.067176,0.214588,-1.952107,1.919683,0.223598,-1.867754,1.956311,0.223656,-1.837219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.366667,-0.010331,0.378095,-0.002589,-0.925706,1.994424,0.218879,-1.910451,0.001537,2.033616,0.213856,-1.983722,0.553853,2.066612,0.214576,-1.951586,0.835901,1.920695,0.223370,-1.868861,0.618153,1.956771,0.223715,-1.837634,0.837783,,,,,,,,,,,,,,,,,,,,,2.034773,0.213551,-1.985047,2.067110,0.214618,-1.952012,1.919690,0.223613,-1.867737,1.956286,0.223685,-1.837204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,-0.010354,0.378104,-0.002647,-0.925701,1.994445,0.218872,-1.910479,0.001529,2.033640,0.213853,-1.983750,0.573089,2.066636,0.214577,-1.951612,0.830002,1.920716,0.223354,-1.868891,0.610229,1.956790,0.223703,-1.837663,0.830943,,,,,,,,,,,,,,,,,,,,,2.034757,0.213569,-1.985010,2.067142,0.214616,-1.952065,1.919673,0.223601,-1.867758,1.956299,0.223673,-1.837199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,-0.010243,0.378073,-0.002661,-0.925715,1.994457,0.218849,-1.910508,0.001578,2.033647,0.213813,-1.983780,0.573089,2.066644,0.214542,-1.951645,0.830002,1.920730,0.223345,-1.868916,0.610229,1.956807,0.223699,-1.837691,0.830943,,,,,,,,,,,,,,,,,,,,,2.034786,0.213534,-1.985063,2.067189,0.214572,-1.952138,1.919707,0.223580,-1.867775,1.956268,0.223677,-1.837196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.391667,-0.010271,0.378083,-0.002785,-0.925710,1.994457,0.218855,-1.910485,0.001553,2.033649,0.213825,-1.983756,0.564673,2.066646,0.214564,-1.951620,0.824122,1.920728,0.223333,-1.868895,0.613961,1.956804,0.223698,-1.837669,0.824996,,,,,,,,,,,,,,,,,,,,,2.034795,0.213541,-1.985037,2.067168,0.214598,-1.952091,1.919703,0.223571,-1.867765,1.956289,0.223673,-1.837195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,-0.010283,0.378028,-0.002630,-0.925733,1.994449,0.218865,-1.910498,0.001558,2.033631,0.213835,-1.983775,0.552251,2.066632,0.214560,-1.951643,0.823706,1.920726,0.223359,-1.868898,0.624647,1.956806,0.223709,-1.837677,0.825004,,,,,,,,,,,,,,,,,,,,,2.034808,0.213538,-1.985092,2.067160,0.214596,-1.952109,1.919727,0.223589,-1.867801,1.956288,0.223685,-1.837206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408333,-0.010333,0.378112,-0.002630,-0.925699,1.994413,0.218877,-1.910428,0.001530,2.033608,0.213854,-1.983698,0.552251,2.066603,0.214578,-1.951560,0.823706,1.920682,0.223363,-1.868841,0.624647,1.956757,0.223712,-1.837613,0.825004,,,,,,,,,,,,,,,,,,,,,2.034781,0.213555,-1.985041,2.067101,0.214617,-1.951979,1.919699,0.223590,-1.867749,1.956274,0.223686,-1.837188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.416667,-0.010348,0.378083,-0.002618,-0.925710,1.994469,0.218860,-1.910497,0.001544,2.033660,0.213839,-1.983770,0.548083,2.066657,0.214561,-1.951634,0.837122,1.920741,0.223345,-1.868905,0.628203,1.956818,0.223692,-1.837679,0.838980,,,,,,,,,,,,,,,,,,,,,2.034794,0.213542,-1.985058,2.067175,0.214602,-1.952089,1.919725,0.223591,-1.867783,1.956313,0.223662,-1.837215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.425000,-0.010468,0.378078,-0.002514,-0.925711,1.994415,0.218889,-1.910431,0.001534,2.033604,0.213887,-1.983706,0.537693,2.066602,0.214596,-1.951570,0.844494,1.920688,0.223370,-1.868837,0.611444,1.956764,0.223704,-1.837611,0.849402,,,,,,,,,,,,,,,,,,,,,2.034809,0.213550,-1.985067,2.067075,0.214645,-1.951971,1.919654,0.223629,-1.867706,1.956315,0.223669,-1.837212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.433333,-0.010343,0.378049,-0.002658,-0.925724,1.994438,0.218881,-1.910460,0.001550,2.033624,0.213861,-1.983735,0.551673,2.066623,0.214586,-1.951601,0.826323,1.920713,0.223363,-1.868863,0.624949,1.956791,0.223714,-1.837639,0.827697,,,,,,,,,,,,,,,,,,,,,2.034801,0.213554,-1.985052,2.067144,0.214627,-1.952060,1.919714,0.223600,-1.867769,1.956282,0.223687,-1.837176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.441667,-0.010309,0.378065,-0.002676,-0.925718,1.994465,0.218883,-1.910478,0.001524,2.033654,0.213857,-1.983752,0.551673,2.066652,0.214585,-1.951617,0.826323,1.920738,0.223368,-1.868884,0.624949,1.956816,0.223721,-1.837660,0.827697,,,,,,,,,,,,,,,,,,,,,2.034756,0.213583,-1.984988,2.067163,0.214622,-1.952082,1.919724,0.223608,-1.867753,1.956306,0.223692,-1.837192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.450000,-0.010250,0.378046,-0.002734,-0.925726,1.994437,0.218891,-1.910459,0.001549,2.033624,0.213857,-1.983733,0.580135,2.066623,0.214592,-1.951600,0.827137,1.920712,0.223378,-1.868863,0.615378,1.956791,0.223738,-1.837640,0.826934,,,,,,,,,,,,,,,,,,,,,2.034789,0.213555,-1.985042,2.067140,0.214632,-1.952057,1.919704,0.223618,-1.867754,1.956284,0.223711,-1.837179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.458333,-0.010328,0.378102,-0.002490,-0.925703,1.994458,0.218876,-1.910479,0.001575,2.033651,0.213851,-1.983750,0.564841,2.066647,0.214562,-1.951613,0.820259,1.920730,0.223378,-1.868890,0.604148,1.956805,0.223714,-1.837662,0.821552,,,,,,,,,,,,,,,,,,,,,2.034797,0.213569,-1.985029,2.067176,0.214594,-1.952098,1.919686,0.223622,-1.867724,1.956279,0.223691,-1.837181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.466667,-0.010405,0.378104,-0.002545,-0.925701,1.994439,0.218890,-1.910457,0.001516,2.033633,0.213878,-1.983728,0.547759,2.066629,0.214591,-1.951591,0.844570,1.920710,0.223376,-1.868868,0.620937,1.956785,0.223714,-1.837640,0.847419,,,,,,,,,,,,,,,,,,,,,2.034802,0.213552,-1.985070,2.067104,0.214642,-1.951988,1.919708,0.223627,-1.867758,1.956329,0.223678,-1.837236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.475000,-0.010183,0.378107,-0.002714,-0.925702,1.994458,0.218892,-1.910479,0.001582,2.033654,0.213847,-1.983748,0.547759,2.066649,0.214582,-1.951611,0.844570,1.920728,0.223390,-1.868893,0.620937,1.956803,0.223751,-1.837666,0.847419,,,,,,,,,,,,,,,,,,,,,2.034749,0.213577,-1.985009,2.067196,0.214612,-1.952101,1.919671,0.223636,-1.867714,1.956270,0.223727,-1.837167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.483333,-0.010308,0.378073,-0.002685,-0.925714,1.994423,0.218896,-1.910434,0.001515,2.033613,0.213870,-1.983707,0.576943,2.066611,0.214599,-1.951572,0.816122,1.920696,0.223380,-1.868842,0.599303,1.956773,0.223734,-1.837616,0.817484,,,,,,,,,,,,,,,,,,,,,2.034775,0.213564,-1.985014,2.067087,0.214643,-1.951987,1.919677,0.223626,-1.867719,1.956308,0.223701,-1.837198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.491667,-0.010333,0.378087,-0.002568,-0.925709,1.994438,0.218886,-1.910448,0.001537,2.033629,0.213862,-1.983720,0.542409,2.066626,0.214580,-1.951584,0.840533,1.920710,0.223379,-1.868857,0.617560,1.956786,0.223722,-1.837631,0.844772,,,,,,,,,,,,,,,,,,,,,2.034807,0.213534,-1.985082,2.067116,0.214628,-1.951990,1.919693,0.223629,-1.867742,1.956325,0.223688,-1.837216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.500000,-0.010280,0.378083,-0.002656,-0.925711,1.994421,0.218894,-1.910431,0.001549,2.033612,0.213863,-1.983703,0.546711,2.066609,0.214591,-1.951567,0.832594,1.920694,0.223385,-1.868840,0.619677,1.956770,0.223737,-1.837614,0.835659,,,,,,,,,,,,,,,,,,,,,2.034792,0.213557,-1.985045,2.067117,0.214630,-1.952001,1.919679,0.223622,-1.867731,1.956283,0.223711,-1.837173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.508333,-0.010261,0.378112,-0.002698,-0.925699,1.994461,0.218879,-1.910489,0.001547,2.033657,0.213846,-1.983758,0.546711,2.066652,0.214578,-1.951620,0.832594,1.920730,0.223368,-1.868903,0.619677,1.956805,0.223725,-1.837675,0.835659,,,,,,,,,,,,,,,,,,,,,2.034771,0.213553,-1.985030,2.067172,0.214619,-1.952080,1.919705,0.223621,-1.867758,1.956296,0.223693,-1.837208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.516667,-0.010286,0.378104,-0.002686,-0.925702,1.994430,0.218888,-1.910440,0.001533,2.033625,0.213859,-1.983710,0.548664,2.066620,0.214589,-1.951572,0.835169,1.920700,0.223375,-1.868852,0.626807,1.956774,0.223730,-1.837625,0.836950,,,,,,,,,,,,,,,,,,,,,2.034801,0.213556,-1.985045,2.067121,0.214629,-1.952000,1.919710,0.223606,-1.867759,1.956288,0.223703,-1.837191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.525000,-0.010307,0.378041,-0.002717,-0.925727,1.994425,0.218895,-1.910452,0.001538,2.033611,0.213869,-1.983728,0.555202,2.066611,0.214601,-1.951595,0.829762,1.920701,0.223375,-1.868855,0.621179,1.956780,0.223733,-1.837632,0.830990,,,,,,,,,,,,,,,,,,,,,2.034783,0.213566,-1.985031,2.067118,0.214642,-1.952047,1.919690,0.223616,-1.867752,1.956281,0.223704,-1.837176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.533333,-0.010235,0.378020,-0.002739,-0.925737,1.994418,0.218899,-1.910449,0.001562,2.033600,0.213862,-1.983726,0.555202,2.066602,0.214598,-1.951594,0.829762,1.920696,0.223387,-1.868849,0.621179,1.956776,0.223748,-1.837628,0.830990,,,,,,,,,,,,,,,,,,,,,2.034790,0.213558,-1.985050,2.067134,0.214635,-1.952065,1.919686,0.223620,-1.867764,1.956261,0.223725,-1.837149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.541667,-0.010335,0.378100,-0.002685,-0.925703,1.994387,0.218925,-1.910395,0.001511,2.033582,0.213904,-1.983665,0.548420,2.066577,0.214632,-1.951528,0.822131,1.920658,0.223405,-1.868806,0.624962,1.956733,0.223759,-1.837579,0.824052,,,,,,,,,,,,,,,,,,,,,2.034756,0.213588,-1.985012,2.067059,0.214678,-1.951926,1.919653,0.223643,-1.867728,1.956281,0.223727,-1.837163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.550000,-0.010310,0.378042,-0.002663,-0.925727,1.994439,0.218899,-1.910462,0.001537,2.033624,0.213873,-1.983738,0.562815,2.066624,0.214600,-1.951605,0.829005,1.920715,0.223385,-1.868865,0.616838,1.956794,0.223737,-1.837642,0.830184,,,,,,,,,,,,,,,,,,,,,2.034771,0.213575,-1.985024,2.067134,0.214642,-1.952059,1.919694,0.223631,-1.867748,1.956296,0.223707,-1.837181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.558333,-0.010311,0.378041,-0.002599,-0.925728,1.994416,0.218902,-1.910435,0.001557,2.033600,0.213875,-1.983711,0.544980,2.066600,0.214597,-1.951578,0.829849,1.920692,0.223394,-1.868837,0.619019,1.956771,0.223741,-1.837614,0.832806,,,,,,,,,,,,,,,,,,,,,2.034791,0.213563,-1.985052,2.067113,0.214637,-1.952023,1.919677,0.223635,-1.867727,1.956276,0.223714,-1.837165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.566667,-0.010264,0.378083,-0.002554,-0.925711,1.994409,0.218892,-1.910422,0.001563,2.033600,0.213856,-1.983694,0.544980,2.066597,0.214576,-1.951558,0.829849,1.920683,0.223395,-1.868831,0.619019,1.956759,0.223739,-1.837605,0.832806,,,,,,,,,,,,,,,,,,,,,2.034792,0.213545,-1.985052,2.067116,0.214614,-1.951999,1.919653,0.223632,-1.867729,1.956272,0.223714,-1.837152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.575000,-0.010216,0.378037,-0.002671,-0.925730,1.994444,0.218887,-1.910473,0.001576,2.033628,0.213846,-1.983748,0.541479,2.066628,0.214577,-1.951615,0.829469,1.920720,0.223385,-1.868875,0.618351,1.956799,0.223740,-1.837653,0.833551,,,,,,,,,,,,,,,,,,,,,2.034770,0.213568,-1.985032,2.067167,0.214606,-1.952102,1.919676,0.223621,-1.867730,1.956272,0.223719,-1.837160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.583333,-0.010348,0.378061,-0.002583,-0.925719,1.994393,0.218903,-1.910414,0.001537,2.033581,0.213882,-1.983689,0.535229,2.066579,0.214601,-1.951555,0.836436,1.920668,0.223392,-1.868819,0.630916,1.956746,0.223736,-1.837595,0.839969,,,,,,,,,,,,,,,,,,,,,2.034794,0.213557,-1.985059,2.067079,0.214645,-1.951975,1.919678,0.223625,-1.867749,1.956270,0.223708,-1.837168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.591667,-0.010275,0.378108,-0.002501,-0.925701,1.994414,0.218887,-1.910436,0.001552,2.033607,0.213853,-1.983706,0.554116,2.066603,0.214567,-1.951568,0.832699,1.920685,0.223395,-1.868848,0.610170,1.956760,0.223734,-1.837620,0.835198,,,,,,,,,,,,,,,,,,,,,2.034768,0.213553,-1.985027,2.067107,0.214606,-1.952007,1.919657,0.223641,-1.867702,1.956270,0.223706,-1.837180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.600000,-0.010295,0.378043,-0.002604,-0.925727,1.994434,0.218893,-1.910461,0.001542,2.033619,0.213864,-1.983737,0.554116,2.066618,0.214586,-1.951604,0.832699,1.920710,0.223387,-1.868864,0.610170,1.956789,0.223735,-1.837641,0.835198,,,,,,,,,,,,,,,,,,,,,2.034740,0.213593,-1.985001,2.067153,0.214618,-1.952082,1.919706,0.223613,-1.867767,1.956264,0.223713,-1.837150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.608333,-0.010332,0.378051,-0.002624,-0.925723,1.994417,0.218915,-1.910446,0.001545,2.033603,0.213893,-1.983721,0.572137,2.066602,0.214615,-1.951587,0.820468,1.920692,0.223403,-1.868849,0.624025,1.956771,0.223750,-1.837626,0.820187,,,,,,,,,,,,,,,,,,,,,2.034748,0.213605,-1.985001,2.067121,0.214652,-1.952054,1.919680,0.223640,-1.867730,1.956257,0.223724,-1.837156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.616667,-0.010190,0.378076,-0.002730,-0.925714,1.994450,0.218891,-1.910477,0.001553,2.033640,0.213846,-1.983748,0.572141,2.066638,0.214583,-1.951613,0.821586,1.920722,0.223386,-1.868886,0.613199,1.956799,0.223747,-1.837661,0.821999,,,,,,,,,,,,,,,,,,,,,2.034762,0.213573,-1.985011,2.067167,0.214615,-1.952091,1.919697,0.223621,-1.867751,1.956277,0.223724,-1.837177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.625000,-0.010396,0.378102,-0.002582,-0.925702,1.994412,0.218892,-1.910431,0.001523,2.033606,0.213879,-1.983703,0.537758,2.066602,0.214596,-1.951565,0.845678,1.920683,0.223375,-1.868842,0.621938,1.956758,0.223717,-1.837614,0.849898,,,,,,,,,,,,,,,,,,,,,2.034800,0.213539,-1.985073,2.067077,0.214648,-1.951956,1.919680,0.223627,-1.867738,1.956307,0.223681,-1.837219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.633333,-0.010281,0.378052,-0.002520,-0.925724,1.994439,0.218898,-1.910470,0.001588,2.033623,0.213865,-1.983745,0.537758,2.066623,0.214580,-1.951612,0.845678,1.920715,0.223402,-1.868873,0.621938,1.956793,0.223743,-1.837650,0.849898,,,,,,,,,,,,,,,,,,,,,2.034765,0.213585,-1.985030,2.067172,0.214610,-1.952110,1.919671,0.223642,-1.867721,1.956254,0.223721,-1.837148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
