Format Version,1.23,Take Name,BW_65,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-04 04.42.04.445 PM,Total Frames in Take,751,Total Exported Frames,751,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
199,1.658333,-0.002637,0.922122,-0.002868,0.386880,1.956822,0.216942,-1.870179,0.001319,1.916339,0.210592,-1.797716,0.786310,1.883947,0.211122,-1.830465,0.762684,2.031241,0.222979,-1.910317,0.839029,1.995759,0.223077,-1.942218,0.640332,1.915655,0.210461,-1.797221,1.883403,0.211137,-1.829688,2.031726,0.223101,-1.910723,1.996698,0.223066,-1.943309,2.268545,0.043513,0.426660,,,,,,,,,,,,,,,,,,
200,1.666667,-0.000866,0.922209,-0.003339,0.386676,1.954854,0.216948,-1.867657,0.001398,1.914380,0.210709,-1.795180,0.726412,1.881976,0.211373,-1.827914,0.778529,2.029278,0.222734,-1.907824,0.809289,1.993782,0.222978,-1.939710,0.660604,1.913529,0.210613,-1.794498,1.881439,0.211323,-1.827212,2.029870,0.222804,-1.908300,1.994654,0.223058,-1.940748,2.268541,0.043512,0.426662,,,,,,,,,,,,,,,,,,
201,1.675000,0.001484,0.922510,-0.002579,0.385963,1.952322,0.217169,-1.864821,0.001112,1.911935,0.210848,-1.792302,0.792078,1.879484,0.211739,-1.824984,0.801677,2.026705,0.222806,-1.905084,0.823798,1.991162,0.223285,-1.936914,0.761029,1.911275,0.210839,-1.791797,1.879025,0.211628,-1.824346,2.027228,0.222808,-1.905555,1.991790,0.223410,-1.937624,2.268529,0.043509,0.426677,,,,,,,,,,,,,,,,,,
202,1.683333,0.000301,0.922524,-0.004138,0.385917,1.950012,0.217125,-1.862158,0.001368,1.909639,0.211039,-1.789611,0.738465,1.877183,0.211774,-1.822293,0.780242,2.024385,0.222681,-1.902449,0.819911,1.988839,0.223005,-1.934277,0.654306,1.908810,0.210951,-1.788978,1.876673,0.211726,-1.821579,2.024931,0.222747,-1.902915,1.989746,0.223083,-1.935318,2.268533,0.043518,0.426684,,,,,,,,,,,,,,,,,,
203,1.691667,0.000604,0.922556,-0.004615,0.385836,1.947425,0.217135,-1.859287,0.001265,1.907060,0.211133,-1.786729,0.738465,1.874599,0.211877,-1.819406,0.780242,2.021797,0.222597,-1.899595,0.819911,1.986246,0.222933,-1.931417,0.654306,1.906278,0.211009,-1.786139,1.874160,0.211878,-1.818747,2.022305,0.222698,-1.900014,1.987049,0.222948,-1.932387,2.268540,0.043510,0.426662,,,,,,,,,,,,,,,,,,
204,1.700000,0.001249,0.922424,-0.004496,0.386150,1.944601,0.217123,-1.856358,0.001363,1.904179,0.211114,-1.783832,0.753033,1.871741,0.211917,-1.816531,0.801995,2.019006,0.222532,-1.896611,0.833610,1.983477,0.222930,-1.928457,0.685179,1.903434,0.211025,-1.783231,1.871186,0.211879,-1.815807,2.019544,0.222604,-1.897050,1.984403,0.222995,-1.929553,2.268558,0.043486,0.426669,,,,,,,,,,,,,,,,,,
205,1.708333,0.001505,0.922262,-0.004353,0.386539,1.941691,0.217047,-1.853497,0.001282,1.901205,0.211018,-1.781008,0.759722,1.868796,0.211848,-1.813734,0.771744,2.016132,0.222447,-1.893685,0.825450,1.980630,0.222872,-1.925561,0.640914,1.900423,0.210928,-1.780419,1.868293,0.211812,-1.813027,2.016658,0.222520,-1.894168,1.981465,0.222929,-1.926471,2.268540,0.043520,0.426681,,,,,,,,,,,,,,,,,,
206,1.716667,-0.001895,0.921833,-0.005866,0.387539,1.938679,0.216875,-1.850521,0.001252,1.898069,0.211032,-1.778087,0.754165,1.865726,0.211519,-1.810886,0.782862,2.013179,0.222438,-1.890579,0.820628,1.977744,0.222509,-1.922533,0.690963,1.897193,0.210984,-1.777339,1.865404,0.211447,-1.810359,2.013574,0.222448,-1.890945,1.978635,0.222646,-1.923591,2.268535,0.043530,0.426678,,,,,,,,,,,,,,,,,,
207,1.725000,0.001886,0.921953,-0.004019,0.387275,1.935279,0.216821,-1.847374,0.001244,1.894675,0.210745,-1.774956,0.777121,1.862318,0.211619,-1.807733,0.765441,2.009787,0.222225,-1.887438,0.789985,1.974336,0.222695,-1.919370,0.754628,1.893970,0.210676,-1.774415,1.861742,0.211560,-1.806995,2.010428,0.222291,-1.887977,1.974976,0.222756,-1.920112,2.268548,0.043504,0.426667,,,,,,,,,,,,,,,,,,
208,1.733333,-0.000562,0.921546,-0.005163,0.388234,1.931965,0.216582,-1.844458,0.001345,1.891234,0.210649,-1.772100,0.745352,1.858942,0.211273,-1.804946,0.768462,2.006536,0.222097,-1.884391,0.809833,1.971149,0.222310,-1.916397,0.677660,1.890435,0.210568,-1.771474,1.858376,0.211219,-1.804215,2.007101,0.222160,-1.884896,1.972022,0.222387,-1.917343,2.268547,0.043510,0.426663,,,,,,,,,,,,,,,,,,
209,1.741667,-0.003503,0.921153,-0.005929,0.389140,1.928445,0.216304,-1.841393,0.001180,1.887601,0.210441,-1.769091,0.685803,1.855371,0.210788,-1.802002,0.855013,2.003066,0.222032,-1.881200,0.848113,1.967741,0.221956,-1.913276,0.724106,1.886628,0.210440,-1.768297,1.855092,0.210679,-1.801506,2.003479,0.222010,-1.881645,1.968490,0.222107,-1.914073,2.268547,0.043499,0.426694,,,,,,,,,,,,,,,,,,
210,1.750000,-0.002212,0.920817,-0.004653,0.389962,1.924729,0.216217,-1.837895,0.001161,1.883748,0.210167,-1.765687,0.785597,1.851577,0.210669,-1.798654,0.803976,1.999428,0.221975,-1.877550,0.843236,1.964161,0.222055,-1.909689,0.718452,1.883056,0.210081,-1.765187,1.851145,0.210639,-1.798000,1.999907,0.222047,-1.877950,1.964888,0.222104,-1.910548,2.268533,0.043524,0.426688,,,,,,,,,,,,,,,,,,
211,1.758333,-0.003113,0.920550,-0.004693,0.390584,1.921209,0.216036,-1.834395,0.001247,1.880141,0.209975,-1.762237,0.785597,1.848014,0.210399,-1.795247,0.803976,1.995952,0.221886,-1.873954,0.843236,1.960728,0.221883,-1.906140,0.718452,1.879313,0.209896,-1.761580,1.847553,0.210345,-1.794628,1.996466,0.221941,-1.874442,1.961541,0.221966,-1.906994,2.268538,0.043502,0.426673,,,,,,,,,,,,,,,,,,
212,1.766667,-0.001910,0.920534,-0.003691,0.390640,1.917542,0.216017,-1.830523,0.001207,1.876457,0.209815,-1.758388,0.734925,1.844334,0.210376,-1.791401,0.806492,1.992299,0.221871,-1.870058,0.822348,1.957079,0.222008,-1.902248,0.704641,1.875721,0.209736,-1.757854,1.843860,0.210328,-1.790726,1.992855,0.221936,-1.870512,1.957769,0.222072,-1.903057,2.268543,0.043514,0.426671,,,,,,,,,,,,,,,,,,
213,1.775000,-0.002871,0.920426,-0.004674,0.390878,1.914054,0.215967,-1.827046,0.001326,1.872937,0.209908,-1.754915,0.771847,1.840831,0.210353,-1.787946,0.793540,1.988825,0.221794,-1.866556,0.819702,1.953622,0.221814,-1.898764,0.733589,1.872055,0.209849,-1.754188,1.840340,0.210274,-1.787330,1.989393,0.221829,-1.867045,1.954455,0.221930,-1.899686,2.268537,0.043490,0.426658,,,,,,,,,,,,,,,,,,
214,1.783333,-0.003229,0.920340,-0.005688,0.391064,1.910466,0.216092,-1.823294,0.001274,1.869318,0.210193,-1.751168,0.721186,1.837226,0.210571,-1.784214,0.816725,1.985254,0.221824,-1.862786,0.833910,1.950064,0.221779,-1.895009,0.673413,1.868482,0.210103,-1.750437,1.836770,0.210528,-1.783641,1.985737,0.221881,-1.863238,1.950950,0.221859,-1.895966,2.268548,0.043528,0.426691,,,,,,,,,,,,,,,,,,
215,1.791667,-0.000552,0.920448,-0.005647,0.390825,1.906817,0.216203,-1.819553,0.001310,1.865677,0.210349,-1.747420,0.735851,1.833571,0.210956,-1.780448,0.785559,1.981614,0.221655,-1.859070,0.792959,1.946408,0.221852,-1.891276,0.731856,1.864829,0.210285,-1.746793,1.833064,0.210889,-1.779759,1.982263,0.221705,-1.859581,1.947096,0.221934,-1.892095,2.268542,0.043536,0.426680,,,,,,,,,,,,,,,,,,
216,1.800000,-0.000890,0.920238,-0.006045,0.391312,1.903162,0.216269,-1.815615,0.001386,1.861947,0.210475,-1.743519,0.670789,1.829876,0.211038,-1.776582,0.802627,1.977998,0.221706,-1.855058,0.797049,1.942827,0.221859,-1.887300,0.691401,1.860943,0.210452,-1.742667,1.829368,0.210932,-1.775986,1.978607,0.221711,-1.855595,1.943670,0.222005,-1.888190,2.268543,0.043500,0.426669,,,,,,,,,,,,,,,,,,
217,1.808333,0.000348,0.920285,-0.005435,0.391211,1.899345,0.216189,-1.811468,0.001270,1.858135,0.210318,-1.739375,0.751373,1.826057,0.211009,-1.772430,0.795688,1.974182,0.221573,-1.850915,0.828230,1.939005,0.221857,-1.883150,0.684085,1.857347,0.210236,-1.738773,1.825574,0.210966,-1.771772,1.974695,0.221634,-1.851368,1.939856,0.221926,-1.884081,2.268545,0.043497,0.426669,,,,,,,,,,,,,,,,,,
218,1.816667,0.002333,0.920210,-0.003243,0.391405,1.895204,0.216169,-1.807141,0.001164,1.853950,0.209975,-1.735101,0.751373,1.821889,0.210913,-1.768165,0.795688,1.970069,0.221629,-1.846525,0.828230,1.934906,0.222161,-1.878773,0.684085,1.853342,0.209911,-1.734676,1.821332,0.210860,-1.767417,1.970590,0.221689,-1.846943,1.935591,0.222221,-1.879568,2.268543,0.043508,0.426678,,,,,,,,,,,,,,,,,,
219,1.825000,-0.002840,0.920129,-0.005479,0.391566,1.891140,0.215935,-1.802762,0.001431,1.849911,0.210009,-1.730685,0.813918,1.817855,0.210427,-1.763765,0.766467,1.965975,0.221654,-1.842168,0.832326,1.930820,0.221650,-1.874429,0.737325,1.848936,0.209918,-1.729849,1.817508,0.210384,-1.763282,1.966384,0.221694,-1.842545,1.932068,0.221783,-1.875778,2.268536,0.043535,0.426692,,,,,,,,,,,,,,,,,,
220,1.833333,0.000003,0.920225,-0.003683,0.391373,1.886848,0.215893,-1.798390,0.001374,1.845625,0.209726,-1.726330,0.678029,1.813558,0.210450,-1.759393,0.850940,1.961688,0.221543,-1.837795,0.860600,1.926521,0.221853,-1.870042,0.539376,1.844668,0.209634,-1.725418,1.813092,0.210395,-1.758875,1.962194,0.221589,-1.838249,1.927480,0.221962,-1.871095,2.268540,0.043514,0.426662,,,,,,,,,,,,,,,,,,
221,1.841667,-0.001220,0.920125,-0.004558,0.391597,1.882463,0.215830,-1.794041,0.001348,1.841216,0.209783,-1.721985,0.668656,1.809163,0.210372,-1.755066,0.825042,1.957314,0.221496,-1.833425,0.829845,1.922161,0.221668,-1.865689,0.642910,1.840315,0.209729,-1.721158,1.808698,0.210290,-1.754520,1.957827,0.221517,-1.833868,1.923083,0.221808,-1.866732,2.268546,0.043516,0.426669,,,,,,,,,,,,,,,,,,
222,1.850000,-0.000934,0.919873,-0.004967,0.392184,1.878103,0.215702,-1.789892,0.001341,1.836758,0.209728,-1.717885,0.655894,1.804748,0.210326,-1.751008,0.817834,1.953008,0.221285,-1.829183,0.799515,1.917897,0.221469,-1.861492,0.717385,1.835734,0.209758,-1.716965,1.804273,0.210183,-1.750474,1.953610,0.221253,-1.829712,1.918656,0.221645,-1.862311,2.268532,0.043508,0.426668,,,,,,,,,,,,,,,,,,
223,1.858333,-0.000067,0.919805,-0.005744,0.392333,1.873814,0.215657,-1.785513,0.001399,1.832432,0.209828,-1.713516,0.668600,1.800435,0.210472,-1.746650,0.813717,1.948745,0.221046,-1.824783,0.819269,1.913645,0.221282,-1.857104,0.640102,1.831463,0.209741,-1.712615,1.799928,0.210418,-1.746106,1.949277,0.221092,-1.825270,1.914639,0.221386,-1.858140,2.268539,0.043527,0.426686,,,,,,,,,,,,,,,,,,
224,1.866667,0.000793,0.919949,-0.007447,0.391967,1.869526,0.215544,-1.781259,0.001692,1.828183,0.210013,-1.709216,0.600211,1.796162,0.210669,-1.742326,0.755103,1.944442,0.220617,-1.820599,0.755276,1.909318,0.220877,-1.852894,0.603495,1.826983,0.210002,-1.708159,1.795468,0.210539,-1.741647,1.945180,0.220616,-1.821242,1.910447,0.221068,-1.853991,2.268539,0.043519,0.426673,,,,,,,,,,,,,,,,,,
225,1.875000,0.001632,0.919913,-0.006810,0.392060,1.864944,0.215553,-1.776635,0.001414,1.823579,0.209933,-1.704611,0.712221,1.791566,0.210683,-1.737727,0.765738,1.939873,0.220619,-1.815950,0.790205,1.904756,0.220975,-1.848252,0.673757,1.822689,0.209873,-1.703883,1.790958,0.210607,-1.737018,1.940498,0.220662,-1.816509,1.905661,0.221077,-1.849186,2.268545,0.043505,0.426684,,,,,,,,,,,,,,,,,,
226,1.883333,0.002073,0.920116,-0.006621,0.391584,1.860233,0.215460,-1.771804,0.001327,1.818939,0.209817,-1.699742,0.712221,1.786892,0.210612,-1.732824,0.765738,1.935125,0.220504,-1.811193,0.790205,1.899975,0.220905,-1.843458,0.673757,1.818186,0.209750,-1.699067,1.786342,0.210558,-1.732203,1.935640,0.220549,-1.811637,1.900943,0.220998,-1.844520,2.268548,0.043500,0.426662,,,,,,,,,,,,,,,,,,
227,1.891667,0.000023,0.920211,-0.007203,0.391357,1.855452,0.215352,-1.767056,0.001323,1.814214,0.209766,-1.694957,0.746626,1.782148,0.210366,-1.728024,0.792047,1.930307,0.220538,-1.806497,0.829685,1.895139,0.220737,-1.838745,0.639979,1.813242,0.209765,-1.694005,1.781739,0.210254,-1.727551,1.930778,0.220514,-1.806925,1.896029,0.220915,-1.839753,2.268538,0.043525,0.426666,,,,,,,,,,,,,,,,,,
228,1.900000,0.001674,0.920271,-0.005871,0.391234,1.850487,0.215163,-1.762136,0.001363,1.809256,0.209389,-1.690048,0.659960,1.777183,0.210177,-1.723104,0.841093,1.925342,0.220348,-1.801577,0.840660,1.890168,0.220738,-1.833814,0.660762,1.808368,0.209365,-1.689282,1.776645,0.210073,-1.722482,1.925973,0.220356,-1.802084,1.890958,0.220876,-1.834730,2.268537,0.043523,0.426687,,,,,,,,,,,,,,,,,,
229,1.908333,0.001715,0.920184,-0.005551,0.391444,1.845403,0.215142,-1.757081,0.001338,1.804140,0.209316,-1.685015,0.756679,1.772082,0.210119,-1.718086,0.775015,1.920275,0.220364,-1.796485,0.825633,1.885115,0.220768,-1.828738,0.654711,1.803362,0.209231,-1.684436,1.771547,0.210081,-1.717364,1.920803,0.220432,-1.796935,1.886042,0.220830,-1.829760,2.268543,0.043515,0.426670,,,,,,,,,,,,,,,,,,
230,1.916667,0.001390,0.919861,-0.005500,0.392205,1.840425,0.214858,-1.752224,0.001274,1.799047,0.209017,-1.680225,0.762990,1.767043,0.209794,-1.713349,0.787873,1.915358,0.220122,-1.791505,0.826317,1.880251,0.220498,-1.823816,0.695447,1.798277,0.208943,-1.679676,1.766561,0.209748,-1.712652,1.915903,0.220181,-1.791932,1.881035,0.220565,-1.824746,2.268555,0.043499,0.426672,,,,,,,,,,,,,,,,,,
231,1.925000,-0.000113,0.919646,-0.006113,0.392700,1.835292,0.214608,-1.747208,0.001313,1.793850,0.208839,-1.675240,0.762387,1.761880,0.209466,-1.708399,0.798031,1.910255,0.219953,-1.786421,0.847353,1.875181,0.220174,-1.818770,0.629797,1.793087,0.208796,-1.674675,1.761420,0.209387,-1.707740,1.910730,0.219973,-1.786803,1.876148,0.220309,-1.819884,2.268543,0.043523,0.426684,,,,,,,,,,,,,,,,,,
232,1.933333,-0.000325,0.919284,-0.006867,0.393534,1.830211,0.214510,-1.742092,0.001311,1.788638,0.208861,-1.670191,0.708340,1.756728,0.209442,-1.703409,0.837594,1.905246,0.219780,-1.781178,0.853541,1.870231,0.219957,-1.813591,0.635351,1.787798,0.208796,-1.669383,1.756316,0.209386,-1.702910,1.905710,0.219807,-1.781534,1.871137,0.220073,-1.814729,2.268541,0.043508,0.426677,,,,,,,,,,,,,,,,,,
233,1.941667,-0.388684,0.002962,0.921299,0.011096,1.824222,0.214668,-1.736419,0.002384,1.897653,0.219897,-1.775285,0.708340,1.865625,0.219875,-1.808394,0.837594,1.782357,0.209253,-1.662908,0.853541,1.751252,0.209649,-1.699088,0.635351,1.900691,0.219646,-1.776261,1.866306,0.219968,-1.809471,1.781656,0.209234,-1.662937,1.751173,0.209585,-1.697671,2.268545,0.043491,0.426661,,,,,,,,,,,,,,,,,,
234,1.950000,-0.003376,-0.919358,0.007457,-0.393336,1.820615,0.214624,-1.732001,0.001379,1.779028,0.209146,-1.660094,0.199753,1.747111,0.210020,-1.693300,0.680656,1.895672,0.219419,-1.771105,0.824403,1.860648,0.219910,-1.803505,0.644827,1.776500,0.209464,-1.657757,1.745972,0.209926,-1.692288,1.895887,0.219433,-1.771228,1.861235,0.219962,-1.804096,2.268550,0.043527,0.426670,,,,,,,,,,,,,,,,,,
235,1.958333,-0.001896,-0.919103,0.009564,-0.393897,1.814949,0.214702,-1.726100,0.001816,1.773282,0.209542,-1.654216,0.000000,1.741403,0.210214,-1.687463,0.618527,1.890048,0.219380,-1.765138,0.938078,1.855062,0.219670,-1.797581,0.791300,1.771418,0.209596,-1.652580,1.740755,0.210120,-1.686923,1.890526,0.219373,-1.765495,1.856262,0.219804,-1.798688,2.268536,0.043517,0.426691,,,,,,,,,,,,,,,,,,
236,1.966667,-0.004272,-0.918570,0.007865,-0.395158,1.809581,0.214722,-1.720542,0.001367,1.767698,0.209330,-1.648801,0.379849,1.735915,0.210264,-1.682133,0.787656,1.884802,0.219369,-1.759347,0.850665,1.849908,0.219925,-1.791886,0.590449,1.766912,0.209222,-1.648247,1.735349,0.210264,-1.681366,1.885360,0.219463,-1.759797,1.850830,0.219934,-1.792912,2.268538,0.043512,0.426680,,,,,,,,,,,,,,,,,,
237,1.975000,-0.002873,-0.918651,0.008731,-0.394962,1.804248,0.214743,-1.714826,0.001800,1.762407,0.209465,-1.643052,0.413549,1.730608,0.210249,-1.676372,0.802459,1.879443,0.219426,-1.753679,0.845466,1.844533,0.219830,-1.786203,0.592251,1.760592,0.209306,-1.641575,1.730031,0.210207,-1.675833,1.879962,0.219467,-1.754012,1.845667,0.219924,-1.787372,2.268546,0.043499,0.426692,,,,,,,,,,,,,,,,,,
238,1.983333,-0.004511,-0.918643,0.007974,-0.394982,1.798616,0.214770,-1.708907,0.001777,1.756758,0.209400,-1.637150,0.438576,1.724963,0.210351,-1.670470,0.793175,1.873826,0.219376,-1.747741,0.825092,1.838920,0.219951,-1.780267,0.604114,1.755026,0.209260,-1.635728,1.724353,0.210303,-1.669913,1.874393,0.219419,-1.748148,1.840051,0.220046,-1.781370,2.268535,0.043524,0.426656,,,,,,,,,,,,,,,,,,
239,1.991667,-0.005940,-0.918385,0.005743,-0.395602,1.793017,0.214602,-1.703072,0.001410,1.751054,0.208894,-1.631403,0.717983,1.719306,0.210045,-1.664761,0.790597,1.868284,0.219346,-1.741778,0.819891,1.833424,0.220121,-1.774348,0.629085,1.750165,0.208792,-1.630715,1.718786,0.210022,-1.664105,1.868841,0.219421,-1.742229,1.834426,0.220170,-1.775441,2.268540,0.043481,0.426682,,,,,,,,,,,,,,,,,,
240,2.000000,-0.006434,-0.918168,0.004929,-0.396108,1.787240,0.214538,-1.697133,0.001293,1.745195,0.208707,-1.625521,0.814828,1.713485,0.209929,-1.658912,0.746719,1.862551,0.219336,-1.735745,0.853526,1.827727,0.220180,-1.768353,0.601542,1.744620,0.208562,-1.625077,1.712822,0.210009,-1.658150,1.862975,0.219489,-1.736119,1.828845,0.220061,-1.769483,2.268543,0.043551,0.426683,,,,,,,,,,,,,,,,,,
241,2.008333,-0.007564,-0.918081,0.004746,-0.396293,1.781543,0.214445,-1.691377,0.001295,1.739457,0.208608,-1.619790,0.814828,1.707763,0.209932,-1.653193,0.746719,1.856880,0.219145,-1.729952,0.853526,1.822072,0.220097,-1.762573,0.601542,1.738773,0.208524,-1.619227,1.707121,0.209901,-1.652473,1.857390,0.219218,-1.730430,1.823037,0.220142,-1.763521,2.268554,0.043528,0.426685,,,,,,,,,,,,,,,,,,
242,2.016667,-0.007491,-0.917767,0.004203,-0.397025,1.775512,0.214250,-1.685512,0.001488,1.733315,0.208322,-1.613997,0.777607,1.701674,0.209660,-1.647450,0.758469,1.850908,0.219028,-1.723961,0.824216,1.816151,0.219991,-1.756637,0.661588,1.732638,0.208194,-1.613501,1.700833,0.209702,-1.646486,1.851451,0.219158,-1.724487,1.817311,0.219935,-1.757709,2.268548,0.043505,0.426681,,,,,,,,,,,,,,,,,,
243,2.025000,-0.005993,-0.917527,0.003527,-0.397613,1.769216,0.213992,-1.679598,0.001216,1.726948,0.207922,-1.608137,0.787839,1.695345,0.209157,-1.641630,0.680102,1.844644,0.219019,-1.717952,0.808296,1.809926,0.219869,-1.750672,0.605019,1.726208,0.207840,-1.607611,1.694883,0.209126,-1.640986,1.845061,0.219086,-1.718387,1.810873,0.219924,-1.751568,2.268538,0.043527,0.426687,,,,,,,,,,,,,,,,,,
244,2.033333,-0.006349,-0.917362,0.002808,-0.397994,1.762791,0.213832,-1.673658,0.001562,1.720462,0.207652,-1.602243,0.816318,1.688888,0.208942,-1.635761,0.498480,1.838252,0.218914,-1.711941,0.788465,1.803562,0.219819,-1.744689,0.739018,1.719885,0.207608,-1.601791,1.687650,0.208781,-1.634191,1.838787,0.218971,-1.712594,1.804337,0.219897,-1.745384,2.268534,0.043510,0.426689,,,,,,,,,,,,,,,,,,
245,2.041667,-0.004221,-0.917127,0.002684,-0.398565,1.756429,0.213645,-1.667909,0.001191,1.714038,0.207401,-1.596537,0.777112,1.682500,0.208516,-1.630095,0.784938,1.831916,0.218974,-1.706107,0.821560,1.797263,0.219691,-1.738898,0.721111,1.713332,0.207344,-1.595995,1.681954,0.208448,-1.629433,1.832433,0.219020,-1.706596,1.798059,0.219776,-1.739675,2.268543,0.043516,0.426679,,,,,,,,,,,,,,,,,,
246,2.050000,-0.002371,-0.917010,0.002559,-0.398850,1.750134,0.213598,-1.661918,0.001610,1.707721,0.207295,-1.590563,0.419543,1.676200,0.208258,-1.624142,0.807396,1.825625,0.219143,-1.700076,0.826092,1.790989,0.219698,-1.732890,0.717271,1.705948,0.207430,-1.589070,1.675630,0.208125,-1.623640,1.826151,0.219117,-1.700531,1.791843,0.219824,-1.733621,2.268545,0.043525,0.426676,,,,,,,,,,,,,,,,,,
247,2.058333,-0.000392,-0.916494,0.002571,-0.400039,1.743533,0.213603,-1.655665,0.001565,1.700959,0.207260,-1.584410,0.449858,1.669521,0.208055,-1.618071,0.834959,1.819102,0.219360,-1.693638,0.857366,1.784549,0.219737,-1.726541,0.663544,1.699303,0.207256,-1.582961,1.669052,0.207956,-1.617616,1.819538,0.219354,-1.694006,1.785518,0.219877,-1.727465,2.268538,0.043520,0.426691,,,,,,,,,,,,,,,,,,
248,2.066667,0.001195,-0.915881,0.002042,-0.401443,1.737202,0.213500,-1.649552,0.001177,1.694432,0.207037,-1.578425,0.449858,1.663095,0.207716,-1.612182,0.834959,1.812867,0.219498,-1.687295,0.857366,1.778414,0.219750,-1.720304,0.663544,1.693719,0.206968,-1.577873,1.662660,0.207661,-1.611593,1.813338,0.219544,-1.687650,1.779189,0.219842,-1.721220,2.268539,0.043521,0.426681,,,,,,,,,,,,,,,,,,
249,2.075000,-0.000715,-0.915532,0.001283,-0.402242,1.730587,0.213541,-1.643263,0.001192,1.687674,0.206993,-1.572230,0.773830,1.656398,0.207862,-1.606040,0.816327,1.806335,0.219431,-1.680856,0.852142,1.771941,0.219879,-1.713924,0.699257,1.687005,0.206857,-1.571735,1.655879,0.207878,-1.605386,1.806868,0.219555,-1.681240,1.772680,0.219872,-1.714792,2.268533,0.043516,0.426673,,,,,,,,,,,,,,,,,,
250,2.083333,0.000802,-0.915516,0.002426,-0.402275,1.724163,0.213579,-1.636956,0.001567,1.681257,0.207187,-1.565905,0.789169,1.649982,0.207886,-1.599720,0.791340,1.799903,0.219485,-1.674564,0.833058,1.765510,0.219760,-1.707636,0.715008,1.679593,0.207096,-1.564483,1.649473,0.207811,-1.599247,1.800457,0.219514,-1.674967,1.766305,0.219861,-1.708442,2.268542,0.043509,0.426676,,,,,,,,,,,,,,,,,,
251,2.091667,0.004006,-0.914977,0.003623,-0.403471,1.717585,0.213545,-1.630442,0.001501,1.674525,0.207281,-1.559473,0.452287,1.643336,0.207664,-1.593371,0.825368,1.793394,0.219644,-1.667881,0.828512,1.759087,0.219592,-1.701043,0.715788,1.672994,0.207114,-1.558048,1.642982,0.207627,-1.592986,1.793809,0.219683,-1.668141,1.759943,0.219691,-1.702078,2.268552,0.043529,0.426674,,,,,,,,,,,,,,,,,,
252,2.100000,0.001273,-0.915183,0.002301,-0.403030,1.710430,0.213534,-1.623385,0.001918,1.667413,0.207111,-1.552403,0.680677,1.636193,0.207774,-1.586270,0.685032,1.786226,0.219507,-1.660869,0.717852,1.751887,0.219743,-1.693997,0.474182,1.666386,0.206948,-1.551661,1.635306,0.207777,-1.585374,1.787109,0.219670,-1.661552,1.753415,0.219704,-1.695443,2.268544,0.043523,0.426682,,,,,,,,,,,,,,,,,,
253,2.108333,0.001070,-0.915064,0.002872,-0.403296,1.704323,0.213409,-1.617256,0.001656,1.661259,0.207084,-1.546294,0.464050,1.630059,0.207743,-1.580179,0.807716,1.780146,0.219286,-1.654701,0.827763,1.745827,0.219522,-1.687849,0.640772,1.659618,0.206806,-1.544943,1.629490,0.207728,-1.579662,1.780676,0.219377,-1.655130,1.746896,0.219590,-1.688806,2.268545,0.043507,0.426688,,,,,,,,,,,,,,,,,,
254,2.116667,0.001085,-0.914682,0.002158,-0.404167,1.697582,0.213225,-1.610583,0.001631,1.654387,0.206782,-1.539711,0.489510,1.623251,0.207466,-1.573655,0.801895,1.773472,0.219197,-1.647876,0.803448,1.739216,0.219454,-1.681089,0.671595,1.652846,0.206484,-1.538405,1.622660,0.207462,-1.573128,1.774096,0.219310,-1.648341,1.740158,0.219504,-1.682003,2.268543,0.043523,0.426692,,,,,,,,,,,,,,,,,,
255,2.125000,0.001741,-0.914397,0.001515,-0.404813,1.690444,0.213073,-1.603633,0.001607,1.647161,0.206510,-1.532827,0.600498,1.616072,0.207162,-1.566814,0.846717,1.766376,0.219200,-1.640815,0.830546,1.732167,0.219420,-1.674077,0.482391,1.645938,0.206192,-1.531849,1.615660,0.207278,-1.566375,1.766876,0.219407,-1.641224,1.733667,0.219181,-1.675484,2.268531,0.043514,0.426672,,,,,,,,,,,,,,,,,,
